brand,color,condition,contract,link,memory,mobOs,model,price,title
apple,black,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/santa-clara-we-unlock-remove-icloud/6973833177.html,16gb,apple iOS,,$60,WE UNLOCK REMOVE ICLOUD IPHONE X Xs Max Xr SAMSUNG 8 9 S9 S10 PLUS
Samsung,blue,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/mountain-view-samsung-galaxy-note/6969792822.html,128gb,android,Galaxy Note 9,$525,Samsung Galaxy Note 9:Factory Unlocked (Like New)
HTC,,excellent,unlocked,https://sfbay.craigslist.org/pen/mob/d/south-san-francisco-htc-zte-zmax-pro/6973770301.html,,android,ZTE ZMAX PRO,$100,HTC ZTE ZMAX PRO Z981 4G LTE
,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/cellphone-unlock-and-broken-screen/6961681338.html,,android,,$50,CELLPHONE UNLOCK AND BROKEN SCREEN REPLACEMENT
samsung,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-wholesale-lot-of-10-samsung/6973626337.html,64gb,android,,$360,Wholesale Lot of 10 Samsung Galaxy note 8 64gb
IPhone,gold,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-iphone-xs-max-256-gig/6973610644.html,,android,Xs max 256 gig,$1000,IPhone Xs MAX 256 gig
Apple,,excellent,att,https://sfbay.craigslist.org/eby/mob/d/walnut-creek-iphone-5c-unlocked-16gb/6973601222.html,16gb,apple iOS,iPhone 5c,$60,"iPhone 5c Unlocked, 16GB"
apple,,,sprint,https://sfbay.craigslist.org/eby/mob/d/tracy-almost-new-sprint-iphone-5-tracy/6971453592.html,,apple iOS,,$60,Almost new Sprint iPhone 5 (Tracy)
samsung,red,,tmobile,https://sfbay.craigslist.org/sby/mob/d/santa-clara-mobile-samsung-galaxy-note/6973548207.html,,android,,$200,T-Mobile Samsung Galaxy Note 4 Unlocked Phablet + Phone Case
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/mountain-view-brookstone-device/6958863263.html,,other,,$15,Brookstone device charging valet / phone stand
samsung,white,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-1-unlocked-samsung-galaxy-note/6973618569.html,,android,,$1100,1 Unlocked Samsung Galaxy Note 10+ 5G Left
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-cracked-screen-s8-and-s7/6973619302.html,,android,,$25,Cracked screen s8 and s7
Samsung,white,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-samsung-tab-s2-32gb-220-obo/6964969981.html,32gb,android,,$220,Samsung tab s2 32gb $220 OBO
samsung,blue,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-blue-tmobile-sim-unlocked/6973624462.html,64gb,android,,$360,Blue tmobile sim UNLOCKED Galaxy s9 64gb
,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/dickinson-brand-new-iphone-8-plus/6973620335.html,256gb,android,,$430,Brand New iPhone 8 Plus UNLOCKED 256GB of Memory
samsung,gold,,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-2-att-sim-unlocked-galaxy-s7/6956703346.html,32gb,android,,$180,2 att sim UNLOCKED Galaxy s7 active 32gb waterproof
samsung,purple,,verizon,https://sfbay.craigslist.org/sby/mob/d/san-jose-purple-vz-sim-unlocked-galaxy/6961837299.html,64gb,android,,$420,Purple vz sim UNLOCKED Galaxy s9 plus 64gb waterproof
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-2-sim-unlocked-google-pixel-2/6956703598.html,64gb,android,,$320,2 sim UNLOCKED Google PIXEL 2 XL 64gb
Apple,gold,new,att,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-xs-max-512g-gold-att/6965012685.html,,apple iOS,Iphone xs max,$1000,IPhone XS Max 512G Gold AT&T Brand New Sealed
samsung,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-wholesale-lot-of-10-samsung/6966149106.html,64gb,android,,$380,Wholesale Lot of 10 Samsung Galaxy note 8 64gb
Apple,gold,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-xs-256g-gold-factory/6965214450.html,,apple iOS,Iphone xs,$860,IPhone XS 256G Gold Factory Unlocked Like New
samsung,,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-3-sim-unlocked-samsung-galaxy/6963371853.html,64gb,android,,$280,3 sim UNLOCKED Samsung Galaxy s8 64gb
samsung,purple,,verizon,https://sfbay.craigslist.org/sby/mob/d/san-jose-purple-vz-sim-unlocked-galaxy/6969479036.html,64gb,android,,$400,Purple vz sim UNLOCKED Galaxy s9 plus 64gb waterproof
samsung,silver,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-silver-sim-unlocked-galaxy-s7/6967589028.html,32gb,android,,$240,Silver sim UNLOCKED Galaxy s7 edge 32gb waterproof
Apple,black,new,att,https://sfbay.craigslist.org/eby/mob/d/san-ramon-att-iphone-8-64gb-black/6973633780.html,64gb,apple iOS,iPhone 8 Plus,$550,ATT iPhone 8+ 64gb black
apple,silver,,unlocked,https://sfbay.craigslist.org/eby/mob/d/hayward-iphone-6s-64gb-silver-unlocked/6973637647.html,64gb,apple iOS,,$200,iPhone 6s 64gb Silver Unlocked
iPhone 7,rose,like new,att,https://sfbay.craigslist.org/eby/mob/d/concord-used-att-iphone-7-128gb/6971751249.html,128gb,apple iOS,128GB,$240,Used  AT&T iPhone 7 128GB
samsung,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-samsung-s9-64-gb-factory/6972022072.html,64 gb,android,,$400,Samsung S9+ 64 GB FACTORY UNLOCKED // GREAT CONDITION
OtterBox,blue,good,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-otterbox-defender-for/6969256410.html,,apple iOS,Defender for iPhone 7 Plus,$15,OtterBox Defender for iPhone 7 Plus
App,,good,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-apple-6-64gb-unlocked/6973645525.html,64gb,apple iOS,iPhone 6,$115,iPhone Apple 6  64GB Unlocked  WiFi  smartphone
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-64gb-excellent-works/6973660847.html,64gb,apple iOS,,$670,"UNLOCKED iPhone X 64gb EXCELLENT, Works with ANY COMPANY Works"
,rose,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-rose-gold-pink-128gb/6973660522.html,128gb,android,,$290,"UNLOCKED iPhone 7 Rose Gold, Pink 128gb Att TMOBILE Metro VERIZON"
Apple,rose,like new,unlocked,https://sfbay.craigslist.org/pen/mob/d/redwood-city-new-price-drop-like-new/6968758051.html,16gb,apple iOS,iPhone 6,$150,"""NEW PRICE DROP-""LIKE NEW""  iPhone 6, 16GB, ROSE GOLD,UNLOCKED, EXTRAS"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s10-128gb-att/6973660291.html,128gb,android,,$590,"UNLOCKED SAMSUNG Galaxy S10 128gb Att, TMOBILE, METRO, VERIZON oversea"
samsung,,excellent,verizon,https://sfbay.craigslist.org/sfc/mod/d/lots-verizon-phones-for-sale-samsung/6973660732.html,32gb,android,,$150,"LOTS VERIZON phones for sale SAMSUNG PIXEL Note, IPHONES 6 7 8 PLUS, X"
Samsung,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/vallejo-fs-samsung-galaxy-s8-plus-64gb/6969773627.html,64gb,android,Galaxy S8 plus,$300,FS: Samsung Galaxy S8 plus + 64gb T-Mo Unlocked
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/apple-ipad-air-16gb-box-only-with-all/6973666025.html,16gb,apple iOS,,$30,Apple iPad Air 16GB box only with all brand new accessories
apple,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/daly-city-iphone-7-plus-128box-fix/6973618944.html,,apple iOS,,$100,"IPhone 7 plus 128Box *(Fix Price)* ,Box/charger !@"
Motorola,black,excellent,att,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-moto-g4-xt1625-black-32gb/6973680060.html,32gb,android,Moto G4 XT1625,$90,Moto G4 XT1625 Black 32GB Unlocked
Apple,rose,,tmobile,https://sfbay.craigslist.org/nby/mob/d/corte-madera-unlocked-for-all-carriers/6973627693.html,64gb,apple iOS,,$249,"Unlocked for all carriers iPhone 6s, 7 and iPhone X"
Apple,rose,excellent,tmobile,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-rose-gold-16gb/6973671960.html,16gb,apple iOS,6S A1688,$180,IPHONE 6S ROSE GOLD 16GB T-MOBILE
samsung,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-otterbox-defender-case/6973677328.html,,android,,$15,Otterbox Defender case for Samsung s5
Apple,black,new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-brand-new-iphone-xr-64gb-black/6973698190.html,64gb,apple iOS,XR - 64GB - Black,$700,Brand New iPhone XR - 64GB Black
apple,,,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-cell-phone-samsung-iphone/6973598463.html,,apple iOS,,$30,"CELL PHONE-SAMSUNG-IPHONE 6,7,8,PLUS-X, IPAD-UNLOCK-COMPUTER REPAIR"
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-cricket-wireless-50-refill/6968752903.html,,other,,$50,Cricket Wireless $50 Refill Card + Sim Card Kit
BLU,blue,excellent,tmobile,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-blu-tank-ii-t193-unlocked-gsm/6973486930.html,32gb,other,TANK II,$15,BLU TANK II T193 - Unlocked GSM Phone
LB,,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-nexus-6-excellent-condition/6973499147.html,,android,Nexus 6,$160,Nexus 6 Excellent condition
sony,,excellent,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-sony-xperia-smartphone/6970239772.html,4gb,android,xperia ST25a,$49,sony xperia smartphone - unlocked
Samsung,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/alameda-new-galaxy-s9-symmetry-series/6968882884.html,,android,,$45,NEW Galaxy S9+ Symmetry Series Case & Alpha Glass Screen Protector
apple,white,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/walnut-creek-phones-4s/6973496932.html,,apple iOS,,$40,I phones  4s
Samsung,black,fair,att,https://sfbay.craigslist.org/eby/mob/d/el-cerrito-samsung-galaxy-note-3-32gb/6958907441.html,32gb,android,Galaxy note 3,$40,"Samsung Galaxy Note 3, 32gb, unlocked ATT, Screen Damage"
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6973477702.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
Apple,,like new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-unlocked-apple-iphone-6-16gb/6973252632.html,16gb,apple iOS,iPhone 6,$115,Unlocked Apple iPhone 6 16GB with case
samsung,black,,tmobile,https://sfbay.craigslist.org/sby/mob/d/milpitas-samsung-galaxy-a10e-black-new/6973462303.html,,android,,$120,Samsung Galaxy A10e Black New
,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-2-sim-unlocked-google-pixel-2/6953873606.html,64gb,android,,$320,2 sim UNLOCKED Google PIXEL 2 XL 64gb
,blue,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-48mm-platinum-lte-android-wear/6961847842.html,,android,,$140,48mm platinum LTE android wear smartwatch waterproof
,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-freedompop-motorola-android-phone/6968048332.html,,android,,$28,Freedompop Motorola E Android phone
Apple,,like new,verizon,https://sfbay.craigslist.org/pen/mob/d/san-bruno-iphone-7-128gb-unlocked/6959053422.html,128gb,apple iOS,iPhone 7,$399,iPhone 7 128gb Unlocked
apple,gray,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-space-grey-sim-unlocked-apple/6969491417.html,32gb,apple iOS,,$260,Space grey sim UNLOCKED apple iPhone 6S PLUS 32gb
,blue,,att,https://sfbay.craigslist.org/pen/mob/d/mountain-view-lg-power-k212-xfinity/6970206486.html,2 gb,android,,$80,LG X POWER K212 - XFINITY
,black,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/milpitas-asus-rog-phone-2-brand-new/6973227218.html,128gb,android,,$580,Asus ROG Phone 2 Brand New
,black,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-brand-new-asus-rog-phone-2/6973228535.html,128gb,android,,$580,Brand New Asus ROG Phone 2 Gaming Phone
samsung,blue,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-blue-tmobile-sim-unlocked/6968092388.html,64gb,android,,$380,Blue tmobile sim UNLOCKED Galaxy s9 64gb
iPhone,,,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-6-unlocked-16-gb/6973226193.html,16 gb,apple iOS,6,$75,iPhone 6 Unlocked - 16 GB
Google,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-google-pixel-2-unlocked/6973226828.html,,android,Pixel 2,$449,Google Pixel 2 Unlocked
samsung,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-wholesale-lot-of-8-samsung/6969582811.html,,android,,$280,Wholesale Lot of 8 Samsung galaxy s8 active 64g
Apple,black,like new,att,https://sfbay.craigslist.org/eby/mob/d/fremont-iphone-8/6973238727.html,64gb,apple iOS,iphone 8,$395,iPhone 8
apple,rose,excellent,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-6s-64gb-original-box-1/6970540824.html,64gb,apple iOS,iphone,$190,"iPhone 6S 64Gb, original box, 1 owner, unlocked, new battery"
Samsung,,like new,unlocked,https://sfbay.craigslist.org/pen/mob/d/south-san-francisco-samsung-galaxy-s8/6973230649.html,,android,Galaxy S8,$349,Samsung Galaxy S8
Apple,,excellent,sprint,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6/6958993908.html,16gb,apple iOS,iPhone 6,$120,iPhone 6
,black,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/fremont-brand-new-asus-rog-phone-2/6973229472.html,128gb,android,,$580,Brand New Asus ROG Phone 2 Gaming Phone
,white,,att,https://sfbay.craigslist.org/pen/mob/d/redwood-city-nexus-5-cell-phone-unlocked/6969821201.html,32gb,android,,$50,Nexus 5 cell phone unlocked
Apple,white,good,unlocked,https://sfbay.craigslist.org/eby/mob/d/richmond-iphone-5-unlocked/6973242883.html,,apple iOS,iPhone 5,$50,iPhone 5 unlocked
Apple,white,good,unlocked,https://sfbay.craigslist.org/eby/mob/d/oakland-iphone-5-unlocked/6973244552.html,,apple iOS,iPhone 5,$60,iPhone 5 unlocked
Samsung,white,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-samsung-galaxy-s10-with-128gb/6973244399.html,128gb,android,Galaxy S10,$700,Samsung - Galaxy S10 with 128GB Memory Cell Phone (Unlocked) White
Iphone 8,rose,excellent,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-unlock-rose-gold-iphone-8-64gb/6965137778.html,64gb,apple iOS,64gb,$440,Unlock Rose Gold iPhone 8 64gb
Samsung,black,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-unlocked-note-10-black-256gb/6960613023.html,256gb,android,SM-N970UZKAXAA,$750,"Unlocked NOTE 10, Black, 256GB, BRAND NEW"
SONY,,excellent,att,https://sfbay.craigslist.org/eby/mob/d/san-leandro-sony-xperia-xz3-unlocked/6973254679.html,4gb,android,XZ3,$420,Sony Xperia XZ3 Unlocked Smartphone
Apple,,excellent,tmobile,https://sfbay.craigslist.org/sby/mob/d/union-city-apple-iphone-gb/6973250321.html,64gb,apple iOS,iPhone 6,$140,Apple iPhone 6 - 64gb
motorola,,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/elmira-moto-g5/6968255712.html,64gb,android,g5+,$100,Moto G5 +
Apple,gold,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-gold-iphone-6s-like-new/6973265677.html,,apple iOS,iPhone 6S,$250,Gold iPhone 6S - like new
apple,,,sprint,https://sfbay.craigslist.org/eby/mob/d/vallejo-iphone-6s-plus/6973273929.html,64 gb,apple iOS,,$169,iPhone 6s Plus
,,good,unlocked,https://sfbay.craigslist.org/sby/mob/d/campbell-nexus-7-16gb-tablet/6973264459.html,16gb,android,,$100,nexus 7 16gb tablet
apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/canyon-brand-new-otterbox-symmetry/6952781168.html,,apple iOS,,$20,BRAND NEW Otterbox Symmetry Series Case for iPhone 8/7
samsung,black,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-black-tmobile-sim-unlocked/6953391025.html,64gb,android,,$360,Black tmobile sim UNLOCKED Galaxy Note 8 64gb
apple,,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-ipad-mini-123-screen-repair/6973152261.html,,apple iOS,,$65,"ipad mini 1,2,3 screen repair"
Wilson electronics,,new,unlocked,https://sfbay.craigslist.org/nby/mob/d/santa-rosa-automobile-cell-phone-booster/6973265679.html,,other,,$150,automobile cell phone booster
,black,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-jet-black-128gb-sim-unlocked/6973137987.html,128gb,android,,$280,Jet black 128gb sim UNLOCKED lg v30 plus 128gb
Apple,red,like new,att,https://sfbay.craigslist.org/sby/mob/d/santa-clara-iphone-8-plus-64g-red-att/6959608033.html,,apple iOS,Iphone 8 plus,$500,IPhone 8 Plus 64G Red AT&T Like New
Iphone,gray,new,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-xr-64-tmobile-space-gray/6973152561.html,,apple iOS,XR,$550,IPhone XR 64 Tmobile Space gray
,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/walnut-creek-total-wireless-35-refill/6973165411.html,5 gb,other,,$25,Total Wireless $35 Refill Card
apple,blue,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/bluetooth-by-plantronics/6964252332.html,,apple iOS,,$35,BLUETOOTH by Plantronics
Apple,,excellent,unlocked,https://sfbay.craigslist.org/sby/mob/d/milpitas-iphone-gb/6970685035.html,16gb,apple iOS,iPhone 6,$120,iPhone 6 - 16GB
samsung,black,,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-black-sim-unlocked-galaxy-s9/6970901107.html,64gb,android,,$360,black sim UNLOCKED Galaxy s9 64gb
Apple,rose,excellent,att,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-plus-64gb-rose/6970963804.html,64gb,apple iOS,A-1634,$220,IPHONE 6S PLUS 64GB ROSE GOLD AT&T
Samsung,black,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-samsung-galaxy-s10-128gb-64gb/6970144163.html,128gb,android,Galaxy S10,$750,Samsung Galaxy S10 128gb + 64gb SD Card
Apple,gold,new,att,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6plus-gold-64gig/6972874309.html,,apple iOS,6plus,$200,iPhone 6plus GOLD 64gig
Apple,gold,like new,unlocked,https://sfbay.craigslist.org/pen/mob/d/south-san-francisco-iphone-xs-256gb-gold/6972886355.html,256gb,apple iOS,IPhone XS,$1000,iPhone XS 256gb Gold
,black,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-jet-black-128gb-sim-unlocked/6963129703.html,128gb,android,,$260,Jet black 128gb sim UNLOCKED lg v30 plus 128gb
apple,gray,,unlocked,https://sfbay.craigslist.org/sby/mob/d/cupertino-iphone-se-32-go-space-gray/6972855192.html,,apple iOS,,$120,iPhone SE 32 go space gray unlocked
Apple,,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/cupertino-iphone-xs-max-64-gb/6972866205.html,64 gb,apple iOS,XS Max,$700,iPhone XS max 64 GB
Google HTC,,good,att,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-fs-pre-owned-unlocked/6969573930.html,,android,Nexus One,$40,FS: Pre-owned unlocked Google HTC Nexus One SmartPhone (collectible)
apple,rose,good,tmobile,https://sfbay.craigslist.org/eby/mob/d/fremont-unlocked-iphone-6s-plus/6965393007.html,16gb,apple iOS,,$225,Unlocked iPhone 6s Plus
apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-xs-max-512-gb-unlocked/6973083645.html,512 gb,apple iOS,,$1050,iPhone XS MAX 512 gb unlocked
Samsung,silver,,att,https://sfbay.craigslist.org/pen/mob/d/menlo-park-brand-new-samsung-galaxy-tab/6972822730.html,16gb,android,,$125,"Brand New Samsung Galaxy Tab A 8.0"" (16GB + 16GB MicroSD) WiFi Tablet"
Apple,gray,good,sprint,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-space-gray-16gb/6969941132.html,16gb,apple iOS,6s A-1688,$165,IPHONE 6S SPACE GRAY 16GB SPRINT
Apple,gray,excellent,att,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6s-plus-64gb-space/6969290096.html,64gb,apple iOS,A-1634,$210,IPHONE 6S PLUS 64GB SPACE GRAY(UNLOCKED)
Samsung,black,excellent,verizon,https://sfbay.craigslist.org/eby/mob/d/union-city-samsung-galaxy-s7-sm-g930v/6972887381.html,32gb,android,Galaxy S7,$150,SAMSUNG GALAXY S7 SM-G930V 32GB UNLOCKED LIKE NEW CONDITION
,blue,new,att,https://sfbay.craigslist.org/eby/mob/d/berkeley-628-brand-new-smartphone-drop/6972866098.html,6gb,android,,$68,"6.28"" Brand New Smartphone Drop Screen 6+64G 8+13MP"
Apple,gold,excellent,sprint,https://sfbay.craigslist.org/eby/mob/d/union-city-iphone-6-plus-gold-16gb/6964026518.html,16gb,apple iOS,A-1522,$200,IPHONE 6 PLUS GOLD 16GB SPRINT
apple,,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-iphone-xr-128-gb/6972902987.html,128 gb,apple iOS,,$720,iPhone XR (128 GB)
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-new-sim-unlocked-apple-iphone/6972885766.html,,apple iOS,,$580,New Sim unlocked Apple iPhone X 64G
HTC,,fair,unlocked,https://sfbay.craigslist.org/sby/mob/d/htc-m80-gunmetal/6972939466.html,,android,M80,$55,HTC M80 Gunmetal
Asus,black,good,att,https://sfbay.craigslist.org/sby/mob/d/asus-zenfone-3-zoom-black/6972939606.html,,android,Zenfone 3 Zoom,$175,Asus ZenFone 3 Zoom Black
apple,black,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-stacked-wireless-magnetic/6972939489.html,,apple iOS,,$15,Stacked Wireless Magnetic Charging Kit for iPhone 6/6S  - Brand New
Google,white,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-pixel-3-xl-white-unlocked/6972952216.html,64gb,android,Pixel 3 XL White,$450,Pixel 3 XL White - Unlocked
iPhone XS,gray,new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-brand-new-never-used/6972945072.html,64 gb,apple iOS,,$950,"Brand New, Never Used iPhone xs space grey"
