brand,color,condition,contract,date,link,memory,mobOs,model,price,title
apple,,good,unlocked,2019-09-29 09:06,https://newyork.craigslist.org/mnh/mob/d/jersey-city-iphone-7-plus-128gb-unlocked/6988909772.html,128gb,apple iOS,7 plus,$250,iphone 7 plus 128gb unlocked
samsung,,excellent,unlocked,2019-09-28 22:43,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s7-32gb-unlocked/6988779580.html,32gb,android,s7,$140,samsung galaxy s7 32gb unlocked
samsung,white,like new,att,2019-09-28 22:58,https://newyork.craigslist.org/brk/mob/d/brooklyn-opened-box-like-new-factory/6968368437.html,128gb,android,,$550,opened box like new factory unlocked samsung galaxy note 9 with box
samsung,,excellent,att,2019-09-28 23:00,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s8-plus-64gb-att/6988779697.html,64gb,android,s8 plus,$260,samsung galaxy s8 plus 64gb at&t
pantech,gray,like new,att,2019-09-29 00:19,https://newyork.craigslist.org/mnh/mob/d/almost-new-pantech-breeze-3-p2030-att/6968971436.html,,other,Breeze 3 P2030,$40,almost new pantech breeze 3 p2030 at&t blue/grey
apple,,,verizon,2019-09-28 16:39,https://newyork.craigslist.org/que/mob/d/ozone-park-iphone-xs-max-verizon/6988633935.html,,apple iOS,,$900,iphone xs max verizon
apple,gold,excellent,att,2019-09-28 16:46,https://newyork.craigslist.org/mnh/mob/d/brooklyn-apple-iphone-8-gold-64gb/6988637621.html,64gb,apple iOS,iphone 8,$340,apple iphone 8  gold - 64gb. factory unlocked.
samsung,,,unlocked,2019-09-28 17:12,https://newyork.craigslist.org/que/mob/d/flushing-samsung-galaxy-s8/6988656562.html,,android,,$150,samsung galaxy s8
samsung,,,unlocked,2019-09-28 17:16,https://newyork.craigslist.org/mnh/mob/d/new-york-samsung-galaxy-s7/6988659274.html,,android,,$100,samsung galaxy s7
apple,,,verizon,2019-09-28 17:18,https://newyork.craigslist.org/brk/mob/d/brooklyn-mint-unlocked-clean-iphone-6s/6984259696.html,,apple iOS,,$110,mint unlocked clean iphone 6s 16gig for sale
samsung,,,unlocked,2019-09-28 17:23,https://newyork.craigslist.org/mnh/mob/d/new-york-samsung-galaxy-vr/6988663950.html,,android,,$40,samsung galaxy vr
samsung,,excellent,unlocked,2019-09-28 17:43,https://newyork.craigslist.org/que/mob/d/astoria-unlocked-samsung-galaxy-s7-32gb/6983644173.html,32gb,android,,$140,unlocked samsung galaxy s7 32gb smartphone
apple,,,unlocked,2019-09-28 17:25,https://newyork.craigslist.org/mnh/mob/d/new-york-brand-new-in-box-iphone-7-32gb/6988665222.html,32gb,apple iOS,,$200,brand new in box iphone 7 32gb
lg,,,unlocked,2019-09-28 18:12,https://newyork.craigslist.org/brk/mob/d/brooklyn-lg-stylo-5-cell-phone/6988694905.html,,android,Stylo 5,$190,lg stylo 5 cell phone
samsung,,,unlocked,2019-09-28 17:28,https://newyork.craigslist.org/mnh/mob/d/new-york-samsung-galaxy-tab-with-lte/6988667441.html,,android,,$100,samsung galaxy tab e with lte
motorola,,good,verizon,2019-09-28 17:57,https://newyork.craigslist.org/fct/mob/d/stratford-motorola-droid-turbo-2-cell/6988685796.html,,android,Droid turbo 2,$50,motorola droid turbo 2 cell phone
none,,,unlocked,2019-09-28 18:23,https://newyork.craigslist.org/mnh/mob/d/new-york-city-simple-mobile-50-refill/6988701405.html,,other,,$35,simple mobile $50 refill card and new sim
samsung,,new,unlocked,2019-09-28 18:36,https://newyork.craigslist.org/jsy/mob/d/staten-island-for-sale/6988641265.html,,android,Galaxy S10+,$800,for sale
samsung,silver,excellent,tmobile,2019-09-28 20:56,https://newyork.craigslist.org/que/mob/d/ridgewood-samsung-galaxy-s8-plus-mobile/6988777265.html,,android,,$275,samsung galaxy s8 + plus t-mobile
none,,,tmobile,2019-09-28 21:22,https://newyork.craigslist.org/fct/mob/d/norwalk-stylo-4-for-boost-mobile/6988787165.html,,android,,$100,stylo 4 for boost mobile
samsung,blue,like new,unlocked,2019-09-28 19:08,https://newyork.craigslist.org/lgi/mob/d/brooklyn-note-9-blue-factory-unlocked/6988719917.html,128gb,android,887276284279,$400,note 9 blue factory unlocked - $400 (clifton/port authority-nyc/newark
samsung,,new,tmobile,2019-09-28 21:51,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-a10e-metro-by/6988781093.html,32gb,android,A10E,$105,samsung galaxy a10e - metro by t-mobile
none,white,like new,tmobile,2019-09-28 20:32,https://newyork.craigslist.org/mnh/mob/d/new-york-lg-tribute-smartphone-white-4g/6988765168.html,,android,,$60,lg tribute smartphone white 4g
apple,red,fair,tmobile,2019-09-28 21:53,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-7-plus-128gb-unlocked/6988796504.html,128gb,apple iOS,iPhone 7 Plus,$350,"iphone 7 plus, 128gb, unlocked"
lg,,excellent,unlocked,2019-09-28 22:30,https://newyork.craigslist.org/brk/mob/d/brooklyn-lg-v20-64gb-unlocked/6988779455.html,64gb,android,v20,$120,lg v20 64gb unlocked
apple,,,unlocked,2019-09-28 22:06,https://newyork.craigslist.org/stn/mob/d/staten-island-iphone-5/6981073857.html,,apple iOS,,$40,iphone 5
lg,,new,tmobile,2019-09-28 22:24,https://newyork.craigslist.org/brk/mob/d/brooklyn-lg-stylo-5-metro-by-mobile/6988781152.html,32gb,android,Stylo 5,$130,lg stylo 5 - metro by t-mobile
moto,,new,tmobile,2019-09-28 22:24,https://newyork.craigslist.org/brk/mob/d/brooklyn-moto-g7-power-metro-by-mobile/6988780011.html,32gb,android,G7,$118,moto g7 power - metro by t-mobile
samsung,,new,tmobile,2019-09-28 22:25,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-a10e-metro-by/6988778521.html,32gb,android,A10E,$105,samsung galaxy a10e - metro by t-mobile
apple,black,like new,att,2019-09-28 22:32,https://newyork.craigslist.org/lgi/mob/d/brightwaters-iphone-7-plus-att-128-gb/6988810238.html,128 gb,apple iOS,7 Plus,$350,iphone 7 plus at&t | 128 gb
pantech,gray,like new,att,2019-09-29 00:19,https://newyork.craigslist.org/mnh/mob/d/almost-new-pantech-breeze-3-p2030-att/6969041152.html,,other,Breeze 3 P2030,$40,almost new pantech breeze 3 p2030 at&t blue/grey
apple,,like new,verizon,2019-09-29 07:34,https://newyork.craigslist.org/brx/mob/d/motorola-moto-2-unlocked/6988884744.html,,apple iOS,,$80,motorola moto x 2 unlocked
none,,good,unlocked,2019-09-29 07:37,https://newyork.craigslist.org/brx/mob/d/nexus-6-unlocked-64gb/6988885352.html,64gb,android,,$100,nexus 6 unlocked 64gb
samsung,white,new,unlocked,2019-09-29 00:27,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-a8-star-unlocked/6988838656.html,4gb,android,,$400,samsung a8 star unlocked
samsung,,good,unlocked,2019-09-29 07:38,https://newyork.craigslist.org/brx/mob/d/samsung-galaxy-note-3-unlocked-32gb/6988885640.html,32gb,android,,$120,samsung galaxy note 3 unlocked 32gb
samsung,black,like new,tmobile,2019-09-29 03:49,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-s10-plus-unlocked-128/6988865148.html,128 gb,android,,$650,"samsung s10 plus unlocked, 128 gb."
apple,gold,,unlocked,2019-09-29 06:40,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-xs-max-256gb-factory/6988877745.html,256gb,apple iOS,,$750,iphone xs max 256gb factory unlocked
samsung,,excellent,verizon,2019-09-29 07:39,https://newyork.craigslist.org/brx/mob/d/verizon-samsung-galaxy-s6-32gb/6988885715.html,32gb,android,,$140,verizon samsung galaxy s6 32gb
apple,black,like new,unlocked,2019-09-29 08:10,https://newyork.craigslist.org/mnh/mob/d/iphone-8-256gb-black-unlocked/6988892506.html,256gb,apple iOS,IPHONE 8,$350,iphone 8 256gb black unlocked
apple,rose,,unlocked,2019-09-29 08:22,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-6s/6988895620.html,16gb,apple iOS,iPhone 6S,$175,iphone 6s
apple,rose,like new,unlocked,2019-09-29 08:39,https://newyork.craigslist.org/mnh/mob/d/iphone-7-plus-128gb-rose-gold-unlocked/6988893829.html,128gb,apple iOS,,$300,iphone 7 plus 128gb rose gold unlocked
apple,red,salvage,unlocked,2019-09-29 08:48,https://newyork.craigslist.org/mnh/mob/d/new-york-apple-iphone-non-working/6988903311.html,,other,,$60,apple iphone non working
samsung,white,,unlocked,2019-09-29 08:59,https://newyork.craigslist.org/que/mob/d/astoria-like-new-unlocked-s10-plus-white/6988900497.html,,android,,$630,like new unlocked s10 plus white
apple,gray,excellent,sprint,2019-09-29 09:03,https://newyork.craigslist.org/que/mob/d/east-elmhurst-iphone-6s-64gb-sprint/6969484901.html,64gb,apple iOS,iPhone 6S A1688,$200,iphone 6s 64gb sprint unlocked
apple,gold,excellent,att,2019-09-29 09:34,https://newyork.craigslist.org/wch/mob/d/maryknoll-apple-iphone-xs-max-256gb-in/6985723263.html,256gb,apple iOS,,$800,apple iphone xs max 256gb in gold unlocked (2 month old)
none,,,verizon,2019-09-29 09:49,https://newyork.craigslist.org/mnh/mob/d/new-york-note-8-unlocked-verizon-good/6988917946.html,64gb,android,,$250,note 8 - unlocked (verizon) good cond.
apple,silver,,unlocked,2019-09-29 09:57,https://newyork.craigslist.org/que/mob/d/oakland-gardens-unlocked-iphone-256gb/6987434371.html,256gb,apple iOS,,$580,unlocked iphone x 256gb silver w box mint
apple,,,unlocked,2019-09-29 10:17,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-unlocked-all-carriers/6988940983.html,64gb,apple iOS,,$500,iphone x unlocked all carriers
apple,gold,like new,att,2019-09-29 10:32,https://newyork.craigslist.org/wch/mob/d/maryknoll-like-new-iphone-xs-max-256gb/6985724816.html,256gb,apple iOS,,$850,"like new, iphone xs max 256gb gold unlocked (gsm) l, airpods, iphone x"
apple,,,sprint,2019-09-29 10:33,https://newyork.craigslist.org/que/mob/d/like-new-iphone-7-sprint/6988949418.html,32 gb,apple iOS,,$279,like new iphone 7 sprint
apple,,,unlocked,2019-09-29 11:41,https://newyork.craigslist.org/mnh/mob/d/new-york-city-macbook-air-i5-for-sell/6969591512.html,4gb,apple iOS,,$380,macbook air i5 for sell
apple,rose,fair,att,2019-09-28 16:21,https://newyork.craigslist.org/mnh/mob/d/new-york-rose-gold-iphone-cracked-screen/6988620311.html,128gb,apple iOS,7 rose gold,$150,rose gold iphone cracked screen
apple,,like new,unlocked,2019-09-29 11:07,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone/6988968951.html,,apple iOS,,$500,iphone x
apple,gold,excellent,verizon,2019-09-29 11:42,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-64gb-verizon-att/6988934938.html,64gb,apple iOS,,$400,iphone xs max 64gb verizon at&t
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s10e-128gb-unlocked/6976255349.html,128gb,android,Galaxy S10E,$520,samsung galaxy s10e 128gb unlocked
samsung,white,new,unlocked,2019-09-29 10:25,https://newyork.craigslist.org/mnh/mob/d/scarsdale-new-galaxy-10plus-sealed/6974514687.html,,android,,$600,new! galaxy 10plus sealed! unlocked! $600
samsung,,like new,tmobile,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s7-edge-32gb/6977815702.html,32gb,apple iOS,Galaxy s7 edge,$220,samsung galaxy s7 edge 32gb tmobile
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-note-9-128gb/6977335963.html,128gb,android,Galaxy note 9,$450,samsung galaxy note 9 128gb unlocked
apple,black,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-8-plus-64gb-black-unlocked/6976261207.html,64gb,apple iOS,iPhone 8 Plus 64gb,$500,iphone 8 plus 64gb black unlocked
htc,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-htc-m10-unlocked/6976253796.html,,android,M10 Unlocked,$150,htc m10 unlocked
apple,,excellent,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-8-64gb-unlocked-mint/6972132108.html,64gb,apple iOS,iPhone 8 64gb,$350,iphone 8 64gb unlocked mint
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s9-plus-64gb/6975668431.html,64gb,apple iOS,Galaxy s9 +,$420,samsung galaxy s9+ plus 64gb unlocked
apple,gold,like new,att,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-6s-64gb-att-gold/6984690535.html,64gb,apple iOS,iPhone 6s,$100,iphone 6s 64gb at&t gold
apple,,excellent,unlocked,2019-09-28 10:25,https://newyork.craigslist.org/que/mob/d/college-point-used-iphone-airpods/6983846846.html,,apple iOS,Airpods,$100,used iphone airpods
samsung,blue,,verizon,2019-09-28 10:44,https://newyork.craigslist.org/que/mob/d/flushing-samsung-s9-s9-plus-verizon/6988325440.html,,android,,$400,samsung s9+ / s9 plus verizon unlocked 64g blue - $400
apple,gray,,verizon,2019-09-28 10:47,https://newyork.craigslist.org/jsy/mob/d/caldwell-verizon-iphone-xs-max-256gb/6988301303.html,256gb,apple iOS,iPhone XS Max,$775,verizon iphone xs max 256gb space grey
apple,,excellent,tmobile,2019-09-28 10:26,https://newyork.craigslist.org/que/mob/d/college-point-iphone-7-used-tmobile/6988328319.html,32gb,apple iOS,7,$190,iphone 7 used tmobile career 32gb
apple,,,unlocked,2019-09-28 10:25,https://newyork.craigslist.org/wch/mob/d/yonkers-iphone-6-plus-16gb-unlocked/6988328006.html,16gb,apple iOS,,$150,iphone 6 plus 16gb unlocked
apple,,like new,unlocked,2019-09-28 10:51,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-256gb-like-new/6988346622.html,256gb,apple iOS,MQAM2LL/A,$500,iphone x 256gb like new
apple,,like new,unlocked,2019-09-28 10:56,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-512-gb/6988350299.html,512 gb,apple iOS,,$850,iphone xs max  512 gb
samsung,silver,like new,tmobile,2019-09-28 11:00,https://newyork.craigslist.org/que/mob/d/samsung-galaxy-note-9-silver-128-gb/6988301459.html,128 gb,android,,$450,samsung galaxy note 9 silver 128 gb factory unlocked
apple,gray,good,unlocked,2019-09-28 11:20,https://newyork.craigslist.org/lgi/mob/d/bethpage-apple-iphone-6-unlocked-a-gb/6967369912.html,64gb,apple iOS,iPHONE 6,$150,apple iphone 6 (unlocked) a1549 64gb space grey
apple,,,tmobile,2019-09-28 11:14,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-mobile/6988364013.html,64 gb,apple iOS,Iphone Xs  Max,$750,iphone  xs  max  t-mobile
apple,gray,good,unlocked,2019-09-28 11:21,https://newyork.craigslist.org/lgi/mob/d/bethpage-apple-iphone-7-unlocked-a-gb/6967229405.html,128gb,apple iOS,iPHONE 7,$299,apple iphone 7 (unlocked) a1660 128gb space grey
advanced,blue,new,unlocked,2019-09-28 11:08,https://newyork.craigslist.org/jsy/mob/d/fort-lee-advanced-model-3-hi-res/6988359474.html,,android,model 3,$50,advanced model 3 hi-res
samsung,black,like new,tmobile,2019-09-28 11:30,https://newyork.craigslist.org/que/mob/d/new-york-unlocked-note-8/6988377239.html,,android,NOTE 8,$300,unlocked note 8
samsung,,,tmobile,2019-09-28 11:26,https://newyork.craigslist.org/mnh/mob/d/new-york-samsung-9-plus-mobile/6988374153.html,,android,S 9 Plus,$600,samsung s 9 plus t-mobile
none,,excellent,unlocked,2019-09-28 11:29,https://newyork.craigslist.org/mnh/mob/d/new-york-city-flower-is-power-buddy-love/6986287245.html,,other,,$100,flower is power ..... buddy love
apple,gray,good,unlocked,2019-09-28 11:32,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6/6988378722.html,128gb,apple iOS,iPHONE 6,$150,iphone 6
apple,black,,tmobile,2019-09-28 12:26,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-7-plus/6988423495.html,,apple iOS,,$300,iphone 7 plus
apple,gold,,verizon,2019-09-28 11:52,https://newyork.craigslist.org/wch/mob/d/valhalla-iphone-7-plus/6988394645.html,128gb,apple iOS,iphone 7 plus,$250,iphone 7 plus
apple,red,,unlocked,2019-09-28 12:32,https://newyork.craigslist.org/brx/mob/d/bronx-7-months-red-nose-pit/6988428594.html,,apple iOS,,$100,7 months red nose pit
apple,,,unlocked,2019-09-28 12:36,https://newyork.craigslist.org/lgi/mob/d/uniondale-cracked-screen-we-can-fix-it/6985580221.html,,apple iOS,,$49,cracked screen - we can fix it - low prices
apple,,,unlocked,2019-09-28 12:37,https://newyork.craigslist.org/lgi/mob/d/uniondale-cracked-screen-we-can-fix-it/6981427859.html,,apple iOS,,$49,cracked screen - we can fix it - low prices
none,,good,tmobile,2019-09-28 11:39,https://newyork.craigslist.org/que/mob/d/maspeth-lg-g6-mobile/6968601898.html,,android,,$150,lg g6 t-mobile
none,,new,unlocked,2019-09-28 12:54,https://newyork.craigslist.org/brk/mob/d/brooklyn-note-9-factory-unlocked-512gb/6982365305.html,512gb,android,,$549,note 9 factory unlocked 512gb
apple,,,unlocked,2019-09-28 12:38,https://newyork.craigslist.org/lgi/mob/d/uniondale-cracked-screen-we-can-fix-it/6981427995.html,,apple iOS,,$49,cracked screen - we can fix it - low prices
samsung,,,att,2019-09-28 13:02,https://newyork.craigslist.org/que/mob/d/sunnyside-samsung-s10-5g-512gb-unlocked/6988455369.html,512gb,android,,$800,samsung s10 5g 512gb unlocked  att trade
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s8-64gb-unlocked/6976401151.html,64gb,android,Galaxy s8,$270,samsung galaxy s8 64gb unlocked
apple,,good,unlocked,2019-09-28 12:41,https://newyork.craigslist.org/brk/mob/d/brooklyn-airpods-10-work-perfectly/6988436996.html,,apple iOS,AirPods,$50,"airpods 1.0, work perfectly"
htc,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-htc-m10-unlocked/6971995472.html,,android,M10 Unlocked,$150,htc m10 unlocked
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s9-64gb-unlocked/6972010046.html,64gb,android,Galaxy S9 64gb,$380,samsung galaxy s9 64gb unlocked
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s9-plus-64gb/6972007310.html,64gb,android,Galaxy s9 + Plus,$420,samsung galaxy s9 plus 64gb unlocked
apple,gold,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-6-plus-128gb-gold-unlocked/6980729025.html,128gb,apple iOS,iPhone 6 Plus 128gb,$270,iphone 6 plus 128gb gold unlocked
samsung,,like new,tmobile,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s7-edge-32gb/6980725788.html,32gb,android,Galaxy s7 edge,$220,samsung galaxy s7 edge 32gb tmobile clean imei
samsung,,like new,unlocked,2019-09-28 13:03,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s9-plus-64gb/6980759629.html,64gb,apple iOS,Galaxy s9+,$400,samsung galaxy s9+ plus 64gb unlocked
apple,black,like new,unlocked,2019-09-28 13:04,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-7-plus-32gb-black-unlocked/6980740243.html,32gb,apple iOS,iPhone 7 Plus,$370,iphone 7 plus 32gb black unlocked
apple,gray,like new,unlocked,2019-09-28 13:04,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-6-128gb-unlocked-space-gray/6980776729.html,128gb,apple iOS,iPhone 6 128gb,$180,iphone 6 128gb unlocked space gray
samsung,,like new,unlocked,2019-09-28 13:04,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s8-plus-64gb/6980743531.html,64gb,android,Galaxy s8+ plus,$350,samsung galaxy s8+ plus 64gb unlocked
google,,like new,unlocked,2019-09-28 13:04,https://newyork.craigslist.org/brx/mob/d/bronx-google-pixel-32gb-unlocked/6980737629.html,32gb,android,Pixel,$140,google pixel 32gb unlocked
samsung,,like new,unlocked,2019-09-28 13:04,https://newyork.craigslist.org/brx/mob/d/bronx-samsung-galaxy-s9-64gb-unlocked/6984700830.html,64gb,android,Galaxy s9 64gb,$350,samsung galaxy s9 64gb unlocked
