brand,color,condition,contract,date,link,memory,mobOs,model,price,title
zte,,like new,verizon,2019-10-28 20:26,https://seattle.craigslist.org/tac/mob/d/tacoma-verizon-zte-z839-lare-screen/7009145464.html,,android,ZTE Z839 VERIZON,$50,verizon zte z839 lare screen
apple,,,verizon,2019-10-28 21:34,https://seattle.craigslist.org/see/mob/d/seattle-selling-my-iphone-xs-max-256gb/7009200051.html,256gb,apple iOS,,$845,selling my iphone xs max 256gb
apple,,new,unlocked,2019-10-28 20:26,https://seattle.craigslist.org/tac/mob/d/tacoma-lcd-digitizer-assembly-phone-6/7009152305.html,,apple iOS,6S,$70,lcd digitizer assembly i phone  6  6s 6 plus 7 7s 7 plus
coolpad,,excellent,unlocked,2019-10-28 19:17,https://seattle.craigslist.org/tac/mob/d/tacoma-cricket-coolpad-5-screen/7009152619.html,,android,3636A,$40,"cricket coolpad 5"" screen"
apple,rose,good,tmobile,2019-10-28 21:43,https://seattle.craigslist.org/tac/mob/d/tacoma-iphone-gb-mobile/7007764481.html,16gb,apple iOS,iPhone 6,$80,iphone 6 - 16gb (t-mobile)
samsung galaxy note 8 n950,purple,like new,tmobile,2019-10-29 09:12,https://seattle.craigslist.org/sno/mod/d/everett-samsung-galaxy-note-8-note-9/7009441314.html,64gb,android,Galaxy Note 9 N960U,$299,samsung galaxy note 8 & note 9 - best price in everett
apple,,good,att,2019-10-29 09:45,https://seattle.craigslist.org/see/mob/d/seattle-iphone-6-plus-128gb-unlocks/7009467553.html,128gb,apple iOS,,$160,iphone 6 plus 128gb unlocks
apple,,excellent,unlocked,2019-10-28 22:50,https://seattle.craigslist.org/see/mob/d/lynnwood-apple-airpods-second/7009216825.html,,apple iOS,,$160,apple airpods second generation under warranty
apple,gold,like new,tmobile,2019-10-28 23:22,https://seattle.craigslist.org/see/mob/d/seattle-iphone-7-32g-model-a1778-for/7009224162.html,,apple iOS,A1778,$180,iphone 7 32g (model a1778) for sale
apple,,like new,unlocked,2019-10-29 00:44,https://seattle.craigslist.org/est/mob/d/renton-iphone-xs-max-unlocked-excellent/6992311675.html,64gb,apple iOS,Xs Max,$700,iphone xs max unlocked excellent condition
apple,,like new,unlocked,2019-10-29 00:44,https://seattle.craigslist.org/est/mob/d/renton-iphone-xs-max-64gb-unlocked/6992311633.html,64gb,apple iOS,Xs Max,$700,iphone xs max 64gb unlocked excellent condition
apple,black,excellent,sprint,2019-10-29 07:25,https://seattle.craigslist.org/see/mob/d/seattle-iphone-7-plus-256/7009346638.html,256gb,apple iOS,iphone  7 plus,$325,iphone 7 plus - 256
apple,rose,,unlocked,2019-10-29 10:57,https://seattle.craigslist.org/see/mob/d/unlock-iphone-6s-rose-gold/7009526296.html,16gb,apple iOS,,$150,unlock iphone 6s rose gold
apple,black,good,unlocked,2019-10-29 11:22,https://seattle.craigslist.org/oly/mob/d/olympia-iphone-6-64-gb/7009557621.html,64 gb,apple iOS,iphone 6 64gb,$160,iphone 6 64 gb
apple,black,,unlocked,2019-10-29 11:33,https://seattle.craigslist.org/see/mob/d/tacoma-mint-iphone-11-pro-256gb-black-a/7009486551.html,256gb,apple iOS,,$503,mint iphone 11 pro 256gb black a2160  *256gb✤carrier unlocked'.conditi
apple,,excellent,att,2019-10-29 10:36,https://seattle.craigslist.org/est/mob/d/snoqualmie-iphone-xr-yellow-64-gb/7009464825.html,64 gb,apple iOS,iPhone XR Max,$650,iphone xr yellow 64 gb unlocked
apple,rose,good,verizon,2019-10-29 11:44,https://seattle.craigslist.org/sno/mob/d/lake-stevens-iphone-6s-16gb-verizon/7005407716.html,16gb,apple iOS,iPhone 6s,$135,iphone 6s 16gb verizon rose gold
apple,,,tmobile,2019-10-29 11:50,https://seattle.craigslist.org/see/mob/d/seattle-apple-iphone-xr/7005540843.html,,apple iOS,,$499,apple iphone xr
apple,white,good,unlocked,2019-10-29 11:42,https://seattle.craigslist.org/oly/mob/d/olympia-iphone-gb/7009575201.html,64gb,apple iOS,iPhone 6,$160,iphone 6 - 64gb
apple,,like new,att,2019-10-29 12:06,https://seattle.craigslist.org/see/mob/d/seattle-iphone-7-plus-32gb/7009596101.html,32gb,apple iOS,7 plus,$320,iphone 7 plus 32gb
apple,,like new,att,2019-11-03 14:35,https://newyork.craigslist.org/brx/mob/d/bronx-apple-iphone-xs-max/7009045247.html,512gb,apple iOS,Iphone,$600,apple iphone xs max
samsung,,excellent,att,2019-10-29 12:08,https://seattle.craigslist.org/see/mob/d/seattle-samsung-s7-edge-unlocked/7009598316.html,,android,S7 edge,$200,samsung s7 edge unlocked
apple,,new,att,2019-11-03 14:36,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-11-max-pro-256gb/7012838565.html,256gb,apple iOS,iPhone 11 Pro Max,$825,iphone 11 max pro 256gb midnight green att
apple,black,good,unlocked,2019-10-29 12:23,https://seattle.craigslist.org/oly/mob/d/olympia-iphone-256gb/7009610461.html,256gb,apple iOS,iPhone X,$600,iphone x - 256gb
apple,,,tmobile,2019-10-29 12:23,https://seattle.craigslist.org/skc/mob/d/puyallup-iphone6/7009610676.html,16 gb,apple iOS,,$80,iphone6
apple,,new,unlocked,2019-10-29 12:34,https://seattle.craigslist.org/see/mob/d/lynnwood-iphone-se-32-gb-brand-new/7006536726.html,32 gb,apple iOS,,$170,iphone se 32 gb brand new factory unlocked
samsung,,new,tmobile,2019-11-03 14:42,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-a10e-metro-by/7012781896.html,32gb,android,A10E,$85,samsung galaxy a10e - metro by t-mobile
samsung,,new,tmobile,2019-11-03 14:35,https://newyork.craigslist.org/que/mob/d/kew-gardens-samsung-a10-new-tmobile/6996060917.html,,android,A10,$160,"samsung a10 new! tmobile, with box warranty, 5.8"", 32gig, 8core 1.6"
samsung,black,excellent,att,2019-10-29 12:11,https://seattle.craigslist.org/see/mob/d/seattle-samsung-s7-32gb-unlocked/7009600575.html,32gb,android,S7,$150,samsung s7 32gb unlocked
apple,white,good,unlocked,2019-10-29 12:17,https://seattle.craigslist.org/oly/mob/d/olympia-iphone-gb/7009605800.html,128 gb,apple iOS,iPhone 7,$285,iphone 7 - 128 gb
apple,gold,new,unlocked,2019-10-29 12:34,https://seattle.craigslist.org/see/mob/d/lynnwood-iphone-xs-factory-unlocked/7006536817.html,64 gb,apple iOS,,$750,iphone xs factory unlocked brand new
google,white,like new,verizon,2019-11-03 14:37,https://newyork.craigslist.org/mnh/mob/d/new-york-google-pixel-2xl-128gb-white/7006396487.html,128gb,android,,$320,"google pixel 2xl 128gb, white (verizon)"
samsung,,new,tmobile,2019-11-03 14:49,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-a20-metro-by/7012782035.html,32gb,android,A20,$110,samsung galaxy a20 - metro by t-mobile
none,,new,verizon,2019-10-29 12:35,https://seattle.craigslist.org/see/mob/d/mercer-island-jitterbug-flip-greatcall/7009620958.html,,other,,$68,jitterbug flip greatcall/verizon
samsung,,like new,unlocked,2019-10-29 12:35,https://seattle.craigslist.org/see/mob/d/lynnwood-samsung-s9-factory-unlocked/7002558493.html,64 gb,android,,$325,samsung s9 factory unlocked
apple,white,,unlocked,2019-11-03 14:50,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-xr-back-cracked-only-and/7012849017.html,,apple iOS,,$400,iphone xr back cracked only and nof factor unlocked
apple,white,new,unlocked,2019-11-03 15:17,https://newyork.craigslist.org/brk/mob/d/brooklyn-unlocked-iphone-xr-white/7008717166.html,,apple iOS,iPhone XR,$600,unlocked iphone xr white
apple,gold,excellent,unlocked,2019-11-03 15:00,https://newyork.craigslist.org/mnh/mob/d/kew-gardens-iphone-5s-16gb-gold-unlocked/7012855533.html,16gb,apple iOS,5S,$95,iphone 5s 16gb gold unlocked
samsung,,good,unlocked,2019-11-03 15:08,https://newyork.craigslist.org/stn/mob/d/staten-island-galaxy-note5-for-sale/7012861055.html,,android,Note 5,$120,galaxy note5 for sale unlocked.
apple,silver,like new,verizon,2019-11-03 15:34,https://newyork.craigslist.org/que/mob/d/college-point-iphone-se-16gb-silver/7006388812.html,16gb,apple iOS,SE Verizon,$155,iphone se 16gb silver verizon like new
apple,white,new,unlocked,2019-11-03 15:17,https://newyork.craigslist.org/brk/mob/d/brooklyn-unlocked-iphone-xr-white/7008717876.html,,apple iOS,iPhone XR,$600,unlocked iphone xr white
apple,gray,like new,tmobile,2019-11-03 15:26,https://newyork.craigslist.org/brk/mob/d/brooklyn-apple-iphone-xs-64gb-space/7012863864.html,64gb,apple iOS,iPhone XS,$650,apple iphone xs - 64gb - space gray (t-mobile)
samsung,,like new,unlocked,2019-11-03 15:54,https://newyork.craigslist.org/que/mob/d/ozone-park-galaxy-s9-unlocked/7012892643.html,64gb,android,Galaxy S9,$389,galaxy s9 unlocked
apple,gray,excellent,att,2019-11-03 15:58,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-se-16-gb-gray/7012892840.html,16 gb,apple iOS,A1662,$80,iphone se 16 gb gray
apple,,like new,unlocked,2019-11-03 16:00,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-4-like-new-condition/7008838250.html,,apple iOS,A1332,$60,"iphone 4 like new condition, working locked"
motorola's,,new,unlocked,2019-11-03 15:57,https://newyork.craigslist.org/brk/mob/d/brooklyn-moto-g6-brand-new/7012893520.html,32gb,android,G6,$160,moto g6 brand new
none,,,unlocked,2019-11-03 15:57,https://newyork.craigslist.org/brk/mob/d/brooklyn-super-famicon/7010054312.html,,android,,$70,super famicon
apple,,,verizon,2019-11-03 16:04,https://newyork.craigslist.org/brk/mob/d/keansburg-iphone-7verizon-128gblike-new/7012899230.html,128gb,apple iOS,,$219,iphone 7(verizon 128gb)like new
apple,gray,excellent,unlocked,2019-11-03 16:11,https://newyork.craigslist.org/mnh/mob/d/new-york-iphone-xs-max-256gb-unlocked/7012834286.html,256gb,apple iOS,iPhone XS Max.,$680,iphone xs max 256gb unlocked with applecare plus.
none,red,excellent,unlocked,2019-11-03 16:10,https://newyork.craigslist.org/que/mob/d/jamaica-pixel-2-unlocked-64gb-excellent/7012902846.html,64gb,android,,$299,pixel 2 unlocked 64gb excellent condition firm!
apple,red,,unlocked,2019-11-03 16:05,https://newyork.craigslist.org/brk/mob/d/brooklyn-black-iphone-7-32-gb-unlocked/7012899630.html,32 gb,apple iOS,,$225,"black iphone 7 32 gb unlocked, mint condition $225"
apple,,new,att,2019-11-03 16:08,https://newyork.craigslist.org/brk/mob/d/brooklyn-ion360-for-iphone-7-plus/7007647752.html,,apple iOS,Ion 360,$60,ion360 for  iphone 7 plus
apple,red,excellent,unlocked,2019-11-03 16:08,https://newyork.craigslist.org/lgi/mob/d/elmont-iphone-7-plus-red-128g-unlocked/7012902062.html,,apple iOS,,$290,iphone 7 plus red 128g unlocked ready to use
motorola's,red,new,att,2019-11-03 16:10,https://newyork.craigslist.org/brk/mob/d/brooklyn-moto-g7-brand-new/7012892805.html,4 gb,android,G7,$240,moto g7 brand new
apple,,,unlocked,2019-11-03 16:11,https://newyork.craigslist.org/que/mob/d/corona-iphone-256gb-unlocked/7012888861.html,256gb,apple iOS,,$580,iphone x 256gb unlocked
none,black,new,att,2019-11-03 16:14,https://newyork.craigslist.org/brk/mob/d/brooklyn-brand-new-unlocked-cell-phone/7012905674.html,1gb,android,,$60,brand new unlocked cell phone large screen sealed in box
apple,white,like new,unlocked,2019-11-03 16:12,https://newyork.craigslist.org/brk/mob/d/brooklyn-white-iphone-256g-unlocked/7009241984.html,,apple iOS,Iohone x,$600,white iphone x 256g unlocked
samsung,,new,tmobile,2019-11-03 16:16,https://newyork.craigslist.org/brk/mob/d/ozone-park-boost-mobile-a20/7012906962.html,,android,A20,$149,boost mobile a20
apple,,,unlocked,2019-11-03 16:35,https://newyork.craigslist.org/wch/mob/d/white-plains-iphone-xs-max-64-gb-airpod/7012919199.html,64 gb,apple iOS,,$800,iphone xs max 64 gb +airpod
apple,gold,like new,unlocked,2019-11-03 16:26,https://newyork.craigslist.org/mnh/mob/d/new-york-256g-iphone-xs/7012898388.html,,apple iOS,,$620,256g iphone xs.
apple,rose,like new,sprint,2019-11-03 16:21,https://newyork.craigslist.org/jsy/mob/d/jersey-city-apple-iphone-6s-rose-gold/7012910060.html,64gb,apple iOS,iPhone 6S,$150,apple iphone 6s rose gold 64gb sprint unlocked
samsung,,excellent,unlocked,2019-11-03 16:21,https://newyork.craigslist.org/que/mob/d/new-york-samsung-galaxy-note-9/6998759787.html,512gb,android,note 9,$290,samsung galaxy note 9 w accessories perfect contract free
apple,rose,good,unlocked,2019-11-03 16:31,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6-gold-64gb/7002858731.html,64gb,apple iOS,iPhones 6,$150,iphone 6 gold 64gb
apple,gold,like new,unlocked,2019-11-03 16:23,https://newyork.craigslist.org/brk/mob/d/brooklyn-apple-iphone-xs-256gb-unlocked/7012911833.html,256gb,apple iOS,A1920,$800,apple iphone xs 256gb unlocked gold
none,silver,excellent,tmobile,2019-11-03 16:27,https://newyork.craigslist.org/que/mob/d/jamaica-lg-v30-rooted-android-80-oreo/7012900706.html,128gb,android,,$299,lg v30 rooted android 8.0 oreo us998 128gb factory unlocked very good!
none,,new,tmobile,2019-11-03 16:34,https://newyork.craigslist.org/que/mob/d/jackson-heights-sealed-in-box-cricket/7012893099.html,,android,,$95,sealed in box cricket moto g7 supra
apple,,like new,unlocked,2019-11-03 16:57,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-5-16-gb-unlocked/7005621141.html,16 gb,apple iOS,iPhone 5,$125,iphone 5 16 gb unlocked
samsung,silver,like new,tmobile,2019-11-03 16:59,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s8-unlocked/7012918101.html,64gb,android,,$400,samsung galaxy s8 unlocked
samsung,blue,like new,tmobile,2019-11-03 16:45,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-s7-edge-with/7012902056.html,32gb,android,,$300,samsung galaxy s7 edge with extras
otterbox,,new,unlocked,2019-11-03 16:46,https://newyork.craigslist.org/wch/mob/d/yonkers-otterbox-defender-and-brand-new/7000795806.html,,apple iOS,,$40,otterbox defender and brand new otterbox alpha screen protector
apple,red,,unlocked,2019-11-03 16:52,https://newyork.craigslist.org/fct/mob/d/clifton-iphone-xr-64-gb-red-unlocked/7010146072.html,64 gb,apple iOS,,$420,iphone xr  64 gb red  unlocked
apple,gray,like new,tmobile,2019-11-03 16:58,https://newyork.craigslist.org/mnh/mob/d/new-york-unlocked-gsm-iphone-space-gray/7012904487.html,256gb,apple iOS,iPhone X 256GB,$550,"unlocked (gsm) iphone x (space gray, 256gb) with original box"
apple,,like new,unlocked,2019-11-03 17:02,https://newyork.craigslist.org/brk/mob/d/brooklyn-apple-beats-pro-wireless/7012935567.html,,other,,$120,apple beats pro wireless
samsung,black,excellent,verizon,2019-11-03 17:02,https://newyork.craigslist.org/brk/mob/d/brooklyn-samsung-galaxy-note-5-n920v/7006584047.html,32 gb,android,,$195,| samsung galaxy note 5 n920v | verizon unlocked | 32 gb | great shape
apple,silver,good,tmobile,2019-11-03 17:48,https://newyork.craigslist.org/brx/mob/d/bronx-iphone-gb-silver-good-condition/6997571571.html,64gb,apple iOS,iPhone 8 Silver,$299,iphone 8 - 64gb - silver - good condition
samsung,,new,verizon,2019-11-03 17:56,https://newyork.craigslist.org/wch/mob/d/mount-vernon-samsung-galaxy-s9-64gb/7012966829.html,64gb,android,,$315,samsung galaxy s9 - 64gb - brand new
apple,white,new,sprint,2019-11-03 17:11,https://newyork.craigslist.org/que/mob/d/astoria-iphone-xr-64gb-official-sprint/7007992778.html,64gb,apple iOS,,$400,iphone xr 64gb official sprint/boost new new new you’re going to love
samsung,,new,unlocked,2019-11-03 17:29,https://newyork.craigslist.org/jsy/mob/d/north-bergen-new-galaxy-10plus-unlocked/7011293974.html,,android,,$580,new! galaxy 10plus unlocked! $580
lenovo,black,excellent,unlocked,2019-11-03 17:34,https://newyork.craigslist.org/brk/mob/d/brooklyn-lenovo-tab-quad-core-2gb-ram/7005210285.html,2gb,android,TB-X304F,$90,"lenovo tab 4 10.1"" quad-core 2gb ram 16gb, wi-fi, black  excellent+"
apple,,like new,unlocked,2019-11-03 17:50,https://newyork.craigslist.org/que/mob/d/ridgewood-like-new-iphone-6-plus/7011702134.html,16gb,apple iOS,iPhone 6 Plus,$198,like new iphone 6 plus factory unlocked
apple,,like new,unlocked,2019-11-03 17:50,https://newyork.craigslist.org/que/mob/d/ridgewood-like-new-iphone-6-plus-64gb/7011702504.html,64gb,apple iOS,iPhone 6 Plus 64gb,$229,like new iphone 6 plus 64gb factory unlocked
samsung,,excellent,tmobile,2019-11-03 18:13,https://newyork.craigslist.org/que/mob/d/samsung-galaxy-note-4-edge-sim-unlocked/7008384557.html,,android,Note Edge,$80,► samsung galaxy note 4 edge - sim unlocked - cheap!!
apple,gray,,unlocked,2019-11-03 18:31,https://newyork.craigslist.org/que/mob/d/flushing-iphone-6-128gb-space-gray/7012985276.html,128gb,apple iOS,,$180,iphone 6 128gb space gray factory unlocked international unlocked
samsung,,new,unlocked,2019-11-03 18:38,https://newyork.craigslist.org/mnh/mob/d/new-york-new-samsung-galaxy-j7-for-sale/7012989204.html,,android,,$150,new samsung galaxy j7 for sale
none,,new,unlocked,2019-11-03 18:58,https://newyork.craigslist.org/brk/mob/d/brooklyn-note-9-factory-unlocked-512gb/7005556287.html,512gb,android,,$549,note 9 factory unlocked 512gb
none,blue,,att,2019-11-03 18:45,https://newyork.craigslist.org/brk/mob/d/brooklyn-skullcandy-crusher-wireless/7010808270.html,,other,,$95,skullcandy crusher wireless
apple,black,good,unlocked,2019-11-03 18:58,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-8-unlocked-64gb-black/7012999411.html,64gb,apple iOS,,$170,iphone 8 (unlocked) - 64gb - black -cracked screen
none,black,,unlocked,2019-11-03 18:59,https://newyork.craigslist.org/brk/mob/d/brooklyn-google-pixel-3a-64gb-just/6997428720.html,64gb,android,,$349,google pixel 3a - 64gb - just black (unlocked) brand new sealed box
samsung,gray,excellent,unlocked,2019-11-03 18:53,https://newyork.craigslist.org/stn/mob/d/staten-island-galaxy-s8-for-sale/7012996484.html,,android,Galaxy S8+,$300,galaxy s8+ for sale
apple,gray,,att,2019-11-03 18:57,https://newyork.craigslist.org/brk/mob/d/brooklyn-iphone-6s-and-6s-plus-lot-for/7012998556.html,,apple iOS,,$300,iphone 6s and 6s plus lot for sale
apple,red,excellent,att,2019-11-03 18:59,https://newyork.craigslist.org/lgi/mob/d/lawrence-iphone-7-128gb-red-factory/7012988358.html,128gb,apple iOS,,$290,iphone 7 128gb red factory unlocked international unlocked
samsung,,,tmobile,2019-10-29 13:00,https://seattle.craigslist.org/see/mod/d/seattle-great-deal-unlocked-samsung/7009644969.html,,android,,$149,___ great deal unlocked samsung galaxy s7 active tmobile att metro pcs
samsung,,,tmobile,2019-10-29 13:01,https://seattle.craigslist.org/see/mod/d/seattle-unlocked-samsung-galaxy-s8-only/7009646504.html,,android,,$225,___ unlocked samsung galaxy s8 __ only 3 left
apple,silver,like new,verizon,2019-10-29 15:21,https://seattle.craigslist.org/est/mob/d/bellevue-silver-iphone-64gb-verizon/7009748749.html,64gb,apple iOS,,$550,silver iphone x 64gb (verizon)
none,,like new,unlocked,2019-11-03 19:03,https://newyork.craigslist.org/brk/mob/d/brooklyn-nokia-2/7008300180.html,8gb,android,,$70,nokia 2
none,black,like new,unlocked,2019-11-03 19:03,https://newyork.craigslist.org/brk/mob/d/brooklyn-blu-life-one/7008299415.html,32gb,android,,$60,blu life one x
apple,rose,like new,unlocked,2019-11-03 19:07,https://newyork.craigslist.org/jsy/mob/d/fort-lee-iphone-8/7013003582.html,,apple iOS,,$225,iphone 8
samsung,black,good,unlocked,2019-10-29 13:36,https://seattle.craigslist.org/est/mob/d/bellevue-samsung-s8-unlocked/6990162663.html,64gb,android,Galaxy S8,$200,samsung s8 unlocked
apple,,like new,att,2019-11-03 19:09,https://newyork.craigslist.org/que/mob/d/maspeth-iphone-xr/7013001632.html,,apple iOS,XR,$500,iphone xr
huawei,gold,good,unlocked,2019-10-29 14:53,https://seattle.craigslist.org/est/mob/d/bellevue-nexus-6p-64gb/6990162032.html,64gb,android,Nexus 6P,$100,nexus 6p 64gb
pearl,,excellent,unlocked,2019-10-29 15:17,https://seattle.craigslist.org/sno/mob/d/everett-two-pearl-drum-sets-10-pieces/7006326529.html,,windows mobile,,$750,two pearl drum sets-10 pieces
