BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Apple,white,4.0,Unlocked,128,apple ios,IPHONE 7,250.0
Apple,black,5.0,Unlocked,32,apple ios,IPHONE 6S,100.0
Apple,gray,3.0,Unlocked,256,apple ios,XS,750.0
Apple,gray,3.0,Unlocked,256,apple ios,XS,750.0
Apple,gray,3.0,Unlocked,256,apple ios,XS,750.0
Apple,red,4.0,T-Mobile,32,apple ios,6 PLUS,150.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,650.0
Apple,gray,3.0,Unlocked,256,apple ios,iPhone 8 Plus,450.0
Samsung,unknow,5.0,Unlocked,0,android,S10 plus,690.0
Samsung,rose,4.0,Unlocked,64,android,V30+,145.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,700.0
Samsung,unknow,3.0,Unlocked,128,android,S10,450.0
Motorola,rose,4.0,Unlocked,32,android,6s,100.0
Samsung,unknow,3.0,Verizon,0,android,S10,650.0
Apple,gray,4.0,Verizon,64,apple ios,iphone 8,350.0
Samsung,black,2.0,T-Mobile,64,android,Note 8,450.0
Apple,unknow,3.0,At&t,0,apple ios,xs max,700.0
Apple,gray,5.0,Unlocked,256,apple ios,iPhone 8 Plus,200.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7,289.0
Apple,red,4.0,Unlocked,16,apple ios,Fiesta 2,50.0
Lg,red,4.0,T-Mobile,16,android,STYLO 5,125.0
Samsung,gray,4.0,Unlocked,64,android,s8+,280.0
Apple,red,5.0,Unlocked,32,apple ios,Iphone 6s,100.0
Apple,gray,4.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,black,5.0,Unlocked,128,apple ios,IPHONE 7,240.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,blue,5.0,Unlocked,16,apple ios,STYLO 4,50.0
Samsung,blue,4.0,Unlocked,32,android,NOTE 5,199.0
Apple,black,5.0,Unlocked,2,apple ios,Robin,50.0
Apple,silver,5.0,T-Mobile,32,apple ios,IPHONE 6S,135.0
Apple,Grey,3.0,Unlocked,256,apple ios,xs max,900.0
Apple,silver,4.0,Unlocked,64,apple ios,Iphone X,445.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,700.0
Samsung,black,4.0,T-Mobile,32,android,NOTE 3,150.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,600.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6,199.0
Motorola,rose,4.0,Unlocked,16,android,E5,90.0
Apple,unknow,4.0,Unlocked,64,apple ios,xs max,400.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6,149.0
Apple,gray,3.0,At&t,256,apple ios,Iphone X,700.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,160.0
Apple,red,3.0,Unlocked,64,apple ios,XR,525.0
Apple,unknow,4.0,Unlocked,0,apple ios,iPhone 8 Plus,640.0
Apple,black,3.0,Unlocked,128,apple ios,XR,750.0
Apple,Grey,3.0,Unlocked,64,apple ios,XS,890.0
Apple,silver,3.0,At&t,256,apple ios,Iphone X,650.0
Apple,unknow,4.0,T-Mobile,0,apple ios,iPhone 8 Plus,425.0
Samsung,gold,4.0,Sprint,64,android,S7,230.0
Apple,rose,5.0,At&t,32,apple ios,IPHONE 7,100.0
Apple,gold,4.0,Unlocked,128,apple ios,Iphone X,200.0
Apple,rose,4.0,At&t,32,apple ios,IPHONE 7,100.0
Apple,unknow,3.0,Unlocked,64,apple ios,iPhone 8 Plus,539.0
Apple,unknow,3.0,Unlocked,64,apple ios,iPhone 8 Plus,539.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 7,250.0
Samsung,red,4.0,Unlocked,16,android,A11,120.0
Samsung,gray,4.0,Sprint,64,android,X,200.0
Apple,purple,3.0,At&t,128,apple ios,Iphone 11,629.0
Samsung,silver,1.0,Sprint,32,android,P8 Max,120.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,black,5.0,Sprint,256,android,S7,190.0
Apple,red,4.0,Unlocked,128,apple ios,iPhone 7 250GB,160.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,unknow,3.0,At&t,256,apple ios,xs max,800.0
Apple,unknow,2.0,Unlocked,0,apple ios,IPHONE 7 PLUS,450.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,blue,4.0,At&t,64,apple ios,E5 cruise,40.0
Samsung,unknow,3.0,Unlocked,0,android,Note 10,800.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,420.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6,130.0
Samsung,gold,4.0,T-Mobile,32,android,A20,135.0
Apple,unknow,4.0,Verizon,256,apple ios,IPHONE 7 PLUS,425.0
Blackberry,black,5.0,Unlocked,64,android,6,100.0
Apple,unknow,3.0,Sprint,0,apple ios,XR,600.0
Apple,gold,4.0,T-Mobile,256,apple ios,IPHONE 6S,275.0
Apple,unknow,4.0,Unlocked,256,apple ios,iPhone 8 Plus,300.0
Samsung,gray,4.0,Verizon,64,android,SM-N970U1,240.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,690.0
Apple,gold,5.0,Unlocked,128,apple ios,IPHONE 7,300.0
Samsung,unknow,4.0,Unlocked,0,android,Note 8,440.0
Samsung,unknow,4.0,Unlocked,256,android,s8,300.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,625.0
Apple,red,5.0,Unlocked,64,apple ios,IPHONE 6,129.0
Apple,rose,4.0,Unlocked,32,apple ios,IPHONE 6,99.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6,220.0
Samsung,unknow,4.0,Unlocked,0,android,s9,440.0
Samsung,red,5.0,Unlocked,32,android,A20,150.0
Apple,unknow,4.0,Verizon,512,apple ios,Iphone X,300.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,420.0
Apple,red,4.0,Unlocked,256,apple ios,IPHONE 7,300.0
Apple,silver,3.0,Verizon,256,apple ios,Iphone X,600.0
Apple,black,3.0,At&t,0,apple ios,Iphone X,500.0
Apple,white,3.0,Verizon,512,apple ios,XS,850.0
Apple,gray,5.0,Sprint,64,apple ios,iphone 8,350.0
Apple,gray,4.0,Unlocked,64,apple ios,Iphone X,400.0
Samsung,unknow,5.0,Unlocked,64,android,S8+,300.0
Apple,black,4.0,Unlocked,64,apple ios,XR,555.0
Apple,unknow,3.0,Unlocked,64,apple ios,iPhone 8 Plus,450.0
Apple,unknow,3.0,T-Mobile,256,apple ios,xs max,600.0
Apple,unknow,4.0,Unlocked,128,apple ios,XR,620.0
Apple,gray,5.0,Unlocked,512,apple ios,xs max,840.0
Apple,Grey,3.0,Unlocked,256,apple ios,XS,795.0
Apple,unknow,4.0,At&t,64,apple ios,Iphone X,425.0
Apple,unknow,4.0,At&t,256,apple ios,IPHONE 7 PLUS,330.0
Apple,unknow,3.0,Unlocked,0,apple ios,iPhone 8 Plus,599.0
Apple,gray,4.0,Unlocked,256,apple ios,IPHONE 6,260.0
Samsung,unknow,3.0,Unlocked,0,android,note 10 plus,1000.0
Apple,silver,5.0,At&t,64,apple ios,Iphone X,450.0
Apple,unknow,3.0,Unlocked,64,apple ios,XR,550.0
Apple,white,4.0,Unlocked,16,apple ios,IPHONE 6S,160.0
Apple,unknow,4.0,At&t,256,apple ios,Iphone X,475.0
Apple,black,3.0,Unlocked,256,apple ios,XR,650.0
Apple,red,4.0,Unlocked,256,apple ios,IPHONE 7,285.0
Samsung,unknow,4.0,Unlocked,0,android,Note 8,410.0
Apple,unknow,3.0,Unlocked,64,apple ios,XS,850.0
Apple,gold,4.0,Unlocked,256,apple ios,IPHONE 6,260.0
Apple,unknow,3.0,Unlocked,256,apple ios,IPHONE 7 PLUS,480.0
Motorola,black,4.0,Unlocked,16,android,E4,50.0
Apple,gray,4.0,At&t,32,apple ios,IPHONE 7 PLUS,275.0
Apple,black,4.0,Verizon,128,apple ios,IPHONE 7 PLUS,325.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,480.0
Apple,silver,3.0,Unlocked,256,apple ios,xs max,890.0
Samsung,silver,4.0,Unlocked,64,android,s8,290.0
Samsung,unknow,3.0,Unlocked,128,android,S10,490.0
Apple,unknow,5.0,Unlocked,256,apple ios,Iphone X,700.0
Samsung,black,5.0,Unlocked,16,android,G7 Thinq,120.0
Apple,black,4.0,Unlocked,64,apple ios,se,100.0
Apple,white,4.0,Sprint,32,apple ios,IPHONE 7,205.0
Apple,black,3.0,Unlocked,128,apple ios,XR,580.0
Apple,Grey,3.0,Unlocked,64,apple ios,xs max,800.0
Samsung,unknow,4.0,Unlocked,256,android,Note 9,350.0
Apple,black,5.0,Unlocked,128,apple ios,6s Plus,130.0
Apple,unknow,4.0,Unlocked,256,apple ios,Iphone X,599.0
Apple,red,4.0,T-Mobile,128,apple ios,IPHONE 7 PLUS,265.0
Lg,white,4.0,T-Mobile,16,android,Galaxy S6,70.0
Lg,red,4.0,Unlocked,32,android,K10,50.0
Apple,gold,5.0,Sprint,256,apple ios,Galaxy Note 10,275.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,600.0
Samsung,black,4.0,Unlocked,128,android,7 Plus,179.0
Apple,black,5.0,Unlocked,16,apple ios,IPHONE 6S,160.0
Apple,gray,4.0,Unlocked,256,apple ios,Iphone X,650.0
Samsung,gray,5.0,At&t,128,android,7,115.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 7,200.0
Samsung,silver,5.0,Sprint,64,android,Galaxy S10,200.0
Apple,unknow,5.0,Verizon,128,apple ios,iPhone 8 Plus,300.0
Apple,unknow,4.0,Verizon,64,apple ios,IPHONE 7 PLUS,345.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,700.0
Apple,red,4.0,Verizon,64,apple ios,6s,80.0
Apple,silver,4.0,Verizon,0,apple ios,IPHONE 6S,240.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,750.0
Samsung,silver,5.0,T-Mobile,256,android,s8+,325.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,600.0
Samsung,gray,4.0,Unlocked,16,android,J3,130.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,275.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,720.0
Apple,gold,5.0,Unlocked,64,apple ios,IPHONE 6,130.0
Lg,silver,4.0,T-Mobile,32,android,STYLO 5,100.0
Apple,black,4.0,At&t,256,apple ios,Iphone X,550.0
Apple,unknow,5.0,Verizon,0,apple ios,Iphone X,500.0
Motorola,red,4.0,At&t,16,android,MOTO X,90.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,335.0
Htc,rose,4.0,T-Mobile,64,android,6S A1688,95.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 7,250.0
Samsung,gray,5.0,Unlocked,256,android,A30,219.0
Samsung,gray,4.0,Unlocked,256,android,a50,289.0
Samsung,unknow,4.0,Unlocked,256,android,a70,389.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6,209.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6,90.0
Apple,unknow,5.0,Unlocked,256,apple ios,IPHONE 6S,325.0
Apple,red,4.0,Unlocked,64,apple ios,6 PLUS,249.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,449.0
Samsung,white,5.0,Unlocked,128,android,S6,189.0
Samsung,gray,4.0,Unlocked,32,android,S7,199.0
Samsung,silver,4.0,Unlocked,64,android,7 Plus,160.0
Samsung,unknow,4.0,Unlocked,256,android,s8,329.0
Samsung,unknow,4.0,Unlocked,0,android,s9,429.0
Samsung,black,4.0,Unlocked,256,android,S7,239.0
Samsung,unknow,2.0,Unlocked,0,android,Note 8,449.0
Samsung,unknow,3.0,Unlocked,0,android,S9+,489.0
Samsung,unknow,3.0,Unlocked,0,android,Note 9,589.0
Apple,red,5.0,Unlocked,640,apple ios,iPhone X 64gb unlocked,200.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 6S,249.0
Samsung,silver,4.0,T-Mobile,128,android,galaxy s7,100.0
Samsung,unknow,3.0,T-Mobile,0,android,Note 9,575.0
Motorola,rose,4.0,Unlocked,64,android,V30 ThinQ LG-H932,80.0
Samsung,silver,4.0,At&t,64,android,Xs max 512gb black Verizon,260.0
Apple,white,4.0,Unlocked,32,apple ios,IPHONE 6S,160.0
Apple,gray,4.0,Unlocked,128,apple ios,IPHONE 6S,200.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,350.0
Apple,gray,4.0,At&t,4,apple ios,s7,80.0
Apple,unknow,5.0,Verizon,64,apple ios,iPhone 8 Plus,399.0
Apple,silver,4.0,Unlocked,64,apple ios,iphone 8,550.0
Samsung,blue,5.0,Unlocked,64,android,6s plus,100.0
Samsung,black,4.0,Unlocked,32,android,S7,140.0
Apple,gold,4.0,Unlocked,64,apple ios,XS,750.0
Samsung,unknow,3.0,Unlocked,0,android,S10 plus,650.0
Apple,unknow,3.0,Unlocked,256,apple ios,XR,750.0
Apple,unknow,3.0,Unlocked,256,apple ios,XR,750.0
Apple,black,3.0,At&t,0,apple ios,Iphone X,500.0
Apple,silver,4.0,T-Mobile,16,apple ios,stylo 4,50.0
Alcatel,gray,5.0,T-Mobile,16,android,A1778,100.0
Alcatel,rose,1.0,T-Mobile,16,android,6S MKT22LL/A,100.0
Apple,black,5.0,T-Mobile,16,apple ios,Breeze 3 P2030,40.0
Apple,unknow,3.0,At&t,256,apple ios,11 Pro,1000.0
Samsung,unknow,4.0,Unlocked,64,android,s9,350.0
Apple,white,4.0,Unlocked,64,apple ios,XR,600.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,360.0
Apple,white,5.0,Verizon,128,apple ios,IPHONE 7,300.0
Samsung,black,5.0,Unlocked,128,android,J7 ,150.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,415.0
Lg,black,5.0,T-Mobile,64,android,V30,200.0
Lg,red,4.0,Unlocked,64,android,V20,130.0
Apple,gold,5.0,T-Mobile,32,apple ios,IPHONE 7 PLUS,300.0
Apple,gray,4.0,T-Mobile,32,apple ios,IPHONE 7,250.0
Apple,unknow,4.0,Unlocked,32,apple ios,IPHONE 7 PLUS,400.0
Apple,black,4.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,silver,5.0,Unlocked,16,android,j3 achieve,50.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,500.0
Apple,unknow,4.0,Unlocked,32,apple ios,IPHONE 7 PLUS,350.0
Samsung,rose,4.0,Unlocked,32,android,G7 ThinQ,170.0
Apple,Grey,4.0,Unlocked,64,apple ios,iphone 8,375.0
Samsung,unknow,3.0,Sprint,128,android,Note 9,450.0
Lg,blue,5.0,T-Mobile,32,android,Note 9,160.0
Apple,unknow,3.0,Unlocked,64,apple ios,XR,709.0
Apple,unknow,3.0,At&t,64,apple ios,xs max,800.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,850.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,250.0
Apple,black,4.0,Unlocked,64,apple ios,Iphone X,350.0
Apple,white,5.0,Unlocked,64,apple ios,g7 Play,65.0
Apple,unknow,4.0,T-Mobile,32,apple ios,IPHONE 7 PLUS,375.0
Apple,unknow,4.0,At&t,256,apple ios,iphone 8,350.0
Samsung,unknow,4.0,Unlocked,64,android,s8+,300.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 6S,130.0
Samsung,red,4.0,Unlocked,32,android,Galaxy Note 8,150.0
Apple,unknow,3.0,Unlocked,256,apple ios,XS,750.0
Samsung,black,5.0,Unlocked,64,android,NOTE 5,249.0
Apple,unknow,3.0,T-Mobile,256,apple ios,Iphone X,450.0
Apple,gold,5.0,Unlocked,16,apple ios,Samsung Galaxy,99.0
Samsung,unknow,4.0,Unlocked,64,android,s8,300.0
Apple,black,4.0,Unlocked,256,apple ios,IPHONE 6S,120.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,310.0
Apple,black,5.0,Unlocked,128,apple ios,IPHONE 7 PLUS,270.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,silver,3.0,Unlocked,64,apple ios,Iphone X,600.0
Apple,silver,3.0,Unlocked,64,apple ios,xs max,750.0
Apple,black,5.0,Unlocked,128,apple ios,IPHONE 6S,220.0
Apple,gold,4.0,Sprint,64,apple ios,iPhone 8 Plus,300.0
Apple,gray,4.0,T-Mobile,64,apple ios,IPHONE 6S,200.0
Apple,gold,4.0,Unlocked,32,apple ios,Samsung Galaxy,99.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,350.0
Apple,silver,5.0,Unlocked,128,apple ios,IPHONE 7 PLUS,250.0
Apple,black,4.0,Unlocked,64,apple ios,Samsung Galaxy,99.0
Apple,unknow,3.0,Unlocked,0,apple ios,iPhone 8 Plus,450.0
Apple,red,5.0,Unlocked,64,apple ios,6 PLUS,100.0
Lg,black,4.0,Unlocked,32,android,V30,180.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7,329.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,320.0
Apple,gold,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,300.0
Apple,gold,4.0,Unlocked,64,apple ios,Samsung Galaxy,99.0
Apple,silver,5.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,black,4.0,Unlocked,16,apple ios,IPHONE 6,89.0
Apple,unknow,3.0,At&t,0,apple ios,Iphone X,800.0
Apple,gold,5.0,T-Mobile,32,apple ios,iPhone 5C Unlocked,65.0
Apple,black,4.0,At&t,256,apple ios,IPHONE 7,300.0
Lg,white,4.0,Unlocked,32,android,Galaxy Core Prime,40.0
Samsung,unknow,2.0,Unlocked,128,android,S10,450.0
Apple,Grey,3.0,Unlocked,256,apple ios,xs max,850.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6 PLUS,140.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,469.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,600.0
Apple,black,5.0,Unlocked,32,apple ios,s7,80.0
Apple,gray,4.0,Unlocked,64,apple ios,s7,80.0
Apple,unknow,3.0,Unlocked,64,apple ios,iPhone 8 Plus,480.0
Samsung,unknow,3.0,Unlocked,0,android,S10,1000.0
Apple,black,4.0,T-Mobile,64,apple ios,XR,400.0
Samsung,gray,4.0,Unlocked,32,android,Galaxy S10,200.0
Apple,gray,5.0,Unlocked,32,apple ios,IPHONE 6S,120.0
Apple,gray,3.0,Unlocked,512,apple ios,xs max,1050.0
Samsung,unknow,4.0,Unlocked,0,android,s9+,540.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,315.0
Apple,unknow,3.0,T-Mobile,0,apple ios,iPhone 8 Plus,450.0
Apple,unknow,5.0,T-Mobile,64,apple ios,iPhone 8 Plus,390.0
Apple,unknow,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,300.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,525.0
Apple,rose,2.0,Unlocked,32,apple ios,samsung A20,70.0
Apple,silver,4.0,T-Mobile,32,apple ios,IPHONE 6,150.0
Apple,red,4.0,Unlocked,64,apple ios,IPHONE 6,80.0
Apple,rose,4.0,Sprint,64,apple ios,IPHONE 6S,125.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,500.0
Samsung,red,4.0,At&t,64,android,SM-G925A - 32GB,130.0
Apple,gold,3.0,Unlocked,0,apple ios,XS,600.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,gray,4.0,Verizon,64,android,Galaxy s9+,150.0
Apple,gold,4.0,Unlocked,32,apple ios,IPHONE 7,50.0
Samsung,black,4.0,Unlocked,32,android,Galaxy S5,50.0
Apple,unknow,3.0,At&t,256,apple ios,XS,900.0
Apple,white,3.0,Unlocked,64,apple ios,Iphone X,700.0
Apple,rose,4.0,Unlocked,32,apple ios,6 16 GB,65.0
Apple,gold,4.0,Unlocked,256,apple ios,XS,750.0
Apple,white,4.0,At&t,64,apple ios,IPHONE 6,175.0
Apple,white,4.0,At&t,64,apple ios,6 PLUS,220.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,450.0
Apple,red,4.0,Sprint,256,apple ios,iPhone 8 Plus,290.0
Samsung,unknow,3.0,Unlocked,64,android,S8+,550.0
Apple,black,5.0,Unlocked,256,apple ios,IPHONE 6,160.0
Apple,unknow,3.0,Unlocked,128,apple ios,XR,550.0
Apple,gold,4.0,Verizon,32,apple ios,IPHONE 7,240.0
Apple,unknow,3.0,At&t,256,apple ios,Iphone X,620.0
Apple,silver,4.0,Sprint,64,apple ios,IPHONE 7 PLUS,200.0
Huawei,blue,5.0,Unlocked,64,android,8,150.0
Lg,Grey,4.0,Unlocked,64,android,v35,300.0
Samsung,unknow,3.0,Unlocked,256,android,Note 10 Plus,900.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,360.0
Samsung,rose,4.0,Unlocked,64,android,s8,280.0
Apple,unknow,4.0,Unlocked,256,apple ios,Iphone X,579.0
Apple,Grey,3.0,Unlocked,64,apple ios,XR,600.0
Samsung,black,4.0,Unlocked,64,android,Note 8,360.0
Samsung,unknow,3.0,Unlocked,512,android,note 9,550.0
Samsung,unknow,3.0,Unlocked,0,android,s9+,500.0
Apple,unknow,4.0,Unlocked,256,apple ios,XS,900.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,unknow,4.0,Unlocked,256,apple ios,Iphone X,579.0
Apple,blue,4.0,Unlocked,16,apple ios,Nexus 6,60.0
Apple,gray,4.0,At&t,64,apple ios,xs max,600.0
Apple,gold,4.0,Unlocked,64,apple ios,iPhone 8 Plus,550.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,gray,3.0,Unlocked,256,apple ios,iPhone 8 Plus,590.0
Samsung,black,4.0,At&t,64,android,s8,285.0
Samsung,black,3.0,Unlocked,256,android,note 10 plus,900.0
Google,rose,4.0,Unlocked,64,android,Note 9,200.0
Samsung,gray,4.0,Unlocked,16,android,G3/LS990,45.0
Apple,gray,4.0,Unlocked,64,apple ios,X,200.0
Apple,gray,3.0,Unlocked,512,apple ios,xs max,960.0
Apple,gold,3.0,At&t,256,apple ios,Iphone 11,1000.0
Apple,unknow,4.0,At&t,64,apple ios,xs max,750.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6S,175.0
Samsung,unknow,4.0,Unlocked,256,android,s8+,300.0
Apple,blue,5.0,Unlocked,128,apple ios,IPHONE 6S,150.0
Apple,black,4.0,Unlocked,32,apple ios,Note 4,50.0
Apple,silver,4.0,T-Mobile,256,apple ios,IPHONE 7 PLUS,280.0
Samsung,rose,4.0,Sprint,64,android,S7,125.0
Apple,unknow,4.0,At&t,128,apple ios,IPHONE 7 PLUS,350.0
Lg,unknow,4.0,Unlocked,64,android,thinq 8,350.0
Samsung,gray,4.0,Unlocked,64,android,a50,289.0
Samsung,gray,4.0,Unlocked,128,android,s8,310.0
Samsung,unknow,3.0,Verizon,0,android,Note 10,700.0
Apple,gold,4.0,Unlocked,32,apple ios,IPHONE 7,290.0
Apple,unknow,4.0,At&t,256,apple ios,iphone 8,300.0
Samsung,unknow,3.0,Verizon,128,android,Note 9,525.0
Samsung,gold,4.0,Sprint,256,android,X max,185.0
Samsung,black,4.0,Sprint,32,android,Passport,110.0
Samsung,black,4.0,Unlocked,64,android,S8+,380.0
Apple,unknow,4.0,Unlocked,64,apple ios,iPhone 8 Plus,320.0
Samsung,unknow,5.0,Unlocked,0,android,S10,400.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,580.0
Apple,unknow,3.0,Sprint,64,apple ios,xs max,750.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 6S,169.0
Apple,gold,3.0,At&t,256,apple ios,Iphone 11,1000.0
Apple,unknow,5.0,Unlocked,64,apple ios,Iphone X,300.0
Apple,gold,5.0,Verizon,16,apple ios,Iphone 5 SE 128GB,100.0
Huawei,unknow,4.0,Verizon,256,android,mate 20,520.0
Apple,blue,4.0,At&t,64,apple ios,XR,599.0
Apple,silver,5.0,Unlocked,256,apple ios,Iphone X,579.0
Apple,unknow,3.0,Verizon,256,apple ios,Iphone X,600.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,750.0
Samsung,gray,4.0,Unlocked,256,android,A20,189.0
Apple,red,5.0,T-Mobile,32,apple ios,IPHONE 7 PLUS,265.0
Lg,white,4.0,Unlocked,64,android,V20,139.0
Apple,gray,4.0,Unlocked,32,apple ios,MOT1056,50.0
Samsung,black,4.0,Unlocked,64,android,A10,149.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,700.0
Apple,white,3.0,T-Mobile,64,apple ios,XR,500.0
Samsung,black,5.0,Unlocked,32,android,A10,149.0
Samsung,unknow,4.0,Sprint,64,android,s8+,300.0
Google,gray,4.0,Unlocked,32,android,droid z,65.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,450.0
Apple,unknow,4.0,Unlocked,0,apple ios,XR,1000.0
Apple,unknow,4.0,Unlocked,64,apple ios,XS,750.0
Apple,unknow,4.0,Unlocked,256,apple ios,xs max,416.0
Samsung,black,4.0,Unlocked,128,android,Galaxy Note 8,149.0
Apple,gold,5.0,Unlocked,512,apple ios,xs max,400.0
Samsung,unknow,4.0,T-Mobile,0,android,S9+,400.0
Samsung,gray,5.0,Unlocked,256,android,a50,289.0
Samsung,unknow,4.0,Verizon,256,android,s8+,300.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,630.0
Apple,black,5.0,Unlocked,64,apple ios,iphone 8,350.0
Samsung,unknow,3.0,Unlocked,128,android,S10 plus,750.0
Google,black,4.0,Unlocked,64,android,Galaxy S-10 Plus,180.0
Apple,black,4.0,Unlocked,256,apple ios,iphone 8,350.0
Samsung,blue,4.0,Unlocked,64,android,S9,225.0
Motorola,black,4.0,Unlocked,16,android,Tribute 5,40.0
Samsung,black,4.0,At&t,32,android,Galaxy S9,40.0
Apple,unknow,3.0,Unlocked,64,apple ios,xs max,800.0
Samsung,black,4.0,At&t,32,android,LV5,70.0
Samsung,gold,4.0,Unlocked,256,android,NOTE 8,250.0
Apple,red,5.0,Unlocked,128,apple ios,IPHONE 6,175.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6,120.0
Apple,unknow,4.0,Sprint,256,apple ios,Iphone X,390.0
Apple,black,1.0,Unlocked,16,apple ios,IPHONE 6,45.0
Lg,black,4.0,Unlocked,64,android,6s,120.0
Apple,black,3.0,Unlocked,128,apple ios,IPHONE 7 PLUS,550.0
Apple,gray,4.0,Unlocked,256,apple ios,IPHONE 7,299.0
Nokia,gold,2.0,Unlocked,32,windows mobile,650,50.0
Samsung,black,5.0,At&t,32,android,A1533,55.0
Samsung,silver,4.0,Unlocked,64,android,J7 ,80.0
Apple,unknow,4.0,Unlocked,0,apple ios,x,500.0
Apple,unknow,3.0,Unlocked,0,apple ios,XS,640.0
Nokia,rose,5.0,Unlocked,128,android,iPhone 6S Plus Unlocked,110.0
Samsung,unknow,3.0,Unlocked,0,android,Note 9,500.0
Apple,gold,3.0,Unlocked,256,apple ios,iPhone 8 Plus,499.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 6S,275.0
Apple,unknow,3.0,At&t,0,apple ios,xs max,700.0
Apple,unknow,4.0,Unlocked,64,apple ios,IPHONE 7 PLUS,350.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,175.0
