Index,Brand,Condition,Price
6280, Apple,4,250
6281, Apple,4,250
6282, Apple,4,49
6283, Lg,4,100
6284, Apple,4,250
6285, Apple,3,160
6286, Apple,4,60
6287, Apple,4,220
6288, Apple,4,60
6289, Apple,4,60
6290, Asus,4,50
6291, Motorola,4,370
6292, Apple,4,300
6293, Apple,4,70
6294, Motorola,4,45
6295, Alcatel,4,50
6296, Apple,4,275
6297, Apple,3,450
6298, Apple,3,450
6299, Huawei,4,180
6300, Huawei,4,180
6301, Lg,4,180
6302, Lg,4,180
6303, Samsung,2,249
6304, Apple,4,740
6305, Samsung,2,300
6306, Apple,4,500
6307, Asus,2,80
6308, Samsung,4,70
6309, Samsung,4,160
6310, Apple,4,750
6311, Apple,4,180
6312, Apple,2,300
6313, Apple,2,1100
6314, Apple,4,140
6315, Samsung,4,380
6316, Samsung,4,580
6317, Apple,4,200
6318, Apple,4,420
6319, Samsung,4,1099
6320, Apple,4,99
6321, Apple,4,830
6322, Apple,4,75
6323, Asus,4,80
6324, Samsung,4,60
6325, Apple,2,400
6326, Apple,4,100
6327, Apple,4,250
6328, Apple,4,375
6329, Apple,2,640
6330, Apple,4,380
6331, Apple,4,207
6332, Samsung,4,265
6333, Apple,4,220
6334, Samsung,2,125
6335, Apple,4,350
6336, Google,4,350
6337, Apple,2,230
6338, Apple,4,90
6339, Apple,4,950
6340, Lg,4,199
6341, Lg,4,280
6342, Samsung,4,280
6343, Samsung,4,360
6344, Samsung,4,420
6345, Apple,4,400
6346, Apple,4,120
6347, Samsung,4,140
6348, Apple,4,600
6349, Samsung,4,110
6350, Apple,4,149
6351, Htc,4,295
6352, Apple,4,100
6353, Apple,4,240
6354, Apple,4,700
6355, Samsung,4,900
6356, Samsung,4,355
6357, Samsung,4,240
6358, Samsung,4,50
6359, Samsung,4,140
6360, Samsung,4,125
6361, Samsung,4,275
6362, Samsung,4,425
6363, Apple,4,180
6364, Apple,2,190
6365, Apple,4,250
6366, Samsung,4,275
6367, Samsung,4,625
6368, Apple,4,375
6369, Apple,4,800
6370, Apple,4,160
6371, Samsung,4,875
6372, Apple,4,350
6373, Apple,4,370
6374, Apple,4,249
6375, Apple,4,140
6376, Apple,4,149
6377, Apple,4,225
6378, Lg,4,80
6379, Apple,4,200
6380, Apple,4,130
6381, Apple,4,190
6382, Apple,4,249
6383, Apple,4,650
6384, Apple,4,360
6385, Apple,4,250
6386, Apple,2,130
6387, Apple,4,149
6388, Apple,4,249
6389, Apple,4,149
6390, Apple,4,245
6391, Apple,4,200
6392, Apple,4,225
6393, Apple,4,360
6394, Apple,4,200
6395, Apple,4,125
6396, Apple,4,200
6397, Apple,4,245
6398, Samsung,4,275
6399, Apple,4,250
6400, Apple,4,325
6401, Apple,2,750
6402, Samsung,3,449
6403, Apple,2,120
6404, Apple,4,480
6405, Apple,4,170
6406, Apple,4,280
6407, Apple,4,260
6408, Apple,2,230
6409, Google,3,450
6410, Apple,4,120
6411, Apple,4,300
6412, Apple,4,230
6413, Apple,4,170
6414, Apple,4,480
6415, Apple,4,170
6416, Apple,4,280
6417, Apple,4,170
6418, Apple,4,260
6419, Apple,4,190
6420, Apple,4,230
6421, Apple,4,150
6422, Apple,4,225
6423, Apple,4,135
6424, Apple,2,160
6425, Apple,2,230
6426, Apple,4,200
6427, Apple,4,385
6428, Apple,4,350
6429, Apple,4,100
6430, Apple,4,250
6431, Apple,4,550
6432, Apple,4,250
6433, Apple,4,175
6434, Apple,4,145
6435, Apple,2,175
6436, Motorola,4,140
6437, Apple,2,160
6438, Apple,2,130
6439, Apple,4,335
6440, Apple,4,425
6441, Samsung,4,119
6442, Samsung,4,136
6443, Apple,2,146
6444, Apple,4,142
6445, Apple,4,700
6446, Apple,4,375
6447, Samsung,4,150
6448, Apple,4,150
6449, Apple,4,245
6450, Apple,4,350
6451, Apple,4,375
6452, Apple,4,195
6453, Motorola,2,140
6454, Samsung,4,249
6455, Apple,4,395
6456, Apple,4,290
6457, Samsung,4,350
6458, Samsung,4,250
6459, Apple,2,145
6460, Apple,4,290
6461, Apple,4,290
6462, Apple,4,600
6463, Apple,4,350
6464, Apple,4,250
6465, Apple,4,335
6466, Samsung,4,795
6467, Apple,4,480
6468, Apple,4,160
6469, Apple,2,350
6470, Apple,4,205
6471, Apple,4,350
6472, Apple,4,440
6473, Google,4,415
6474, Samsung,4,345
6475, Apple,2,405
6476, Apple,4,340
6477, Samsung,4,230
6478, Samsung,4,160
6479, Samsung,4,320
6480, Apple,4,175
6481, Apple,4,300
6482, Apple,4,279
6483, Apple,4,439
6484, Apple,2,480
6485, Apple,2,579
6486, Apple,4,640
6487, Apple,4,400
6488, Apple,4,120
6489, Apple,4,350
6490, Apple,4,150
6491, Apple,4,99
6492, Apple,4,450
6493, Apple,4,500
6494, Apple,4,100
6495, Apple,4,370
6496, Apple,4,220
6497, Apple,4,280
6498, Razer,4,145
6499, Lg,2,49
6500, Apple,4,320
6501, Samsung,4,100
6502, Samsung,4,400
6503, Apple,4,120
6504, Apple,4,150
6505, Apple,4,400
6506, Samsung,4,400
6507, Apple,2,140
6508, Apple,4,130
6509, Apple,4,799
6510, Apple,4,350
6511, Motorola,4,175
6512, Zte,4,49
6513, Samsung,4,375
6514, Apple,4,160
6515, Apple,4,160
6516, Motorola,2,175
6517, Apple,4,90
6518, Apple,4,370
6519, Apple,4,400
6520, Apple,2,880
6521, Htc,4,40
6522, Apple,4,400
6523, Apple,4,350
6524, Apple,4,280
6525, Apple,4,65
6526, Apple,3,450
6527, Apple,4,380
6528, Apple,4,600
6529, Apple,4,180
6530, Apple,4,79
6531, Samsung,4,131
6532, Apple,4,100
6533, Apple,4,380
6534, Apple,4,375
6535, Samsung,4,100
6536, Samsung,2,160
6537, Apple,4,299
6538, Apple,4,300
6539, Apple,4,400
6540, Samsung,4,160
6541, Samsung,4,340
6542, Samsung,4,380
6543, Samsung,4,400
6544, Apple,4,135
6545, Apple,4,420
6546, Motorola,4,110
6547, Motorola,4,70
6548, Samsung,4,500
6549, Samsung,4,175
6550, Samsung,4,500
6551, Apple,4,100
6552, Apple,4,300
6553, Apple,4,325
6554, Apple,4,150
6555, Apple,4,150
6556, Apple,4,175
6557, Google,4,400
6558, Apple,4,400
6559, Apple,4,350
6560, Motorola,4,50
6561, Samsung,4,65
6562, Samsung,3,110
6563, Samsung,4,65
6564, Zte,4,69
6565, Apple,4,175
6566, Apple,2,150
6567, Apple,4,65
6568, Apple,4,100
6569, Apple,4,220
6570, Apple,4,170
6571, Apple,4,200
6572, Apple,4,200
6573, Apple,4,170
6574, Samsung,4,80
6575, Samsung,4,239
6576, Apple,2,400
6577, Apple,4,380
6578, Apple,4,1000
6579, Apple,4,160
6580, Apple,4,185
6581, Apple,2,500
6582, Samsung,4,650
6583, Samsung,4,340
6584, Apple,4,400
6585, Apple,4,260
6586, Apple,2,110
6587, Apple,2,65
6588, Apple,4,300
6589, Samsung,4,325
6590, Samsung,4,400
6591, Samsung,4,375
6592, Apple,4,150
6593, Google,4,440
6594, Samsung,4,299
6595, Apple,4,550
6596, Samsung,4,175
6597, Apple,4,350
6598, Apple,4,800
6599, Apple,4,270
6600, Apple,4,270
6601, Samsung,4,250
6602, Apple,4,75
6603, Apple,2,480
6604, Apple,4,170
6605, Motorola,2,75
6606, Apple,2,250
6607, Apple,4,210
6608, Apple,4,800
6609, Apple,4,220
6610, Apple,4,280
6611, Xiaomi,4,450
6612, Google,4,50
6613, Samsung,4,360
6614, Samsung,2,520
6615, Apple,4,760
6616, Samsung,4,240
6617, Apple,2,600
6618, Samsung,4,725
6619, Apple,4,250
6620, Apple,3,450
6621, Apple,4,650
6622, Google,4,280
6623, Google,4,400
6624, Apple,4,400
6625, Apple,4,150
6626, Apple,4,100
6627, Apple,4,600
6628, Google,2,250
6629, Apple,4,165
6630, Apple,4,125
6631, Apple,4,399
6632, Apple,4,79
6633, Apple,4,420
6634, Apple,4,180
6635, Apple,4,350
6636, Samsung,4,190
6637, Samsung,4,350
6638, Samsung,4,350
6639, Samsung,2,200
6640, Motorola,4,60
6641, Motorola,4,60
6642, Apple,4,180
6643, Apple,4,425
6644, Apple,4,170
6645, Apple,4,790
6646, Apple,4,600
6647, Apple,4,425
6648, Apple,4,300
6649, Apple,3,140
6650, Apple,2,260
6651, Samsung,4,425
6652, Samsung,4,300
6653, Apple,4,110
6654, Apple,4,400
6655, Apple,4,100
6656, Apple,4,250
6657, Apple,4,300
6658, Motorola,2,80
6659, Apple,4,280
6660, Lg,4,85
6661, Samsung,4,200
6662, Samsung,4,450
6663, Lg,4,35
6664, Samsung,4,325
6665, Apple,4,150
6666, Apple,4,175
6667, Apple,4,275
6668, Apple,4,150
6669, Apple,4,500
6670, Apple,4,185
6671, Apple,2,150
6672, Apple,2,150
6673, Apple,2,200
6674, Apple,4,45
6675, Apple,4,200
6676, Apple,4,200
6677, Apple,4,185
6678, Apple,4,380
6679, Apple,4,400
6680, Apple,4,400
6681, Apple,4,275
6682, Apple,4,275
6683, Apple,4,185
6684, Apple,4,500
6685, Apple,2,275
6686, Apple,4,150
6687, Apple,4,270
6688, Apple,4,120
6689, Apple,4,380
6690, Apple,4,250
6691, Apple,4,200
6692, Apple,4,275
6693, Apple,4,275
6694, Apple,4,275
6695, Apple,4,400
6696, Apple,2,460
6697, Apple,4,300
6698, Apple,4,160
6699, Apple,4,125
6700, Apple,4,350
6701, Samsung,2,150
6702, Apple,4,150
6703, Apple,4,250
6704, Apple,4,300
6705, Apple,2,300
6706, Samsung,4,400
6707, Samsung,2,150
6708, Samsung,4,300
6709, Apple,4,180
6710, Apple,4,900
6711, Apple,4,375
6712, Samsung,4,300
6713, Samsung,4,370
6714, Apple,4,38
6715, Apple,4,200
6716, Lg,4,150
6717, Motorola,4,79
6718, Apple,2,60
6719, Lg,4,100
6720, Htc,4,45
6721, Google,4,400
6722, Apple,2,500
6723, Lg,4,100
6724, apple,4,260
6725, Apple,4,320
6726, Apple,2,220
6727, Samsung,4,160
6728, Apple,4,600
6729, Apple,4,600
6730, Apple,4,200
6731, Apple,4,140
6732, Apple,4,960
6733, Apple,4,400
6734, Samsung,4,190
6735, Samsung,4,280
6736, Samsung,4,280
6737, Samsung,4,325
6738, Samsung,4,400
6739, Samsung,4,275
6740, Samsung,4,700
6741, Apple,4,175
6742, Apple,4,1050
6743, Apple,4,900
6744, Apple,4,700
6745, Apple,4,850
6746, Apple,4,225
6747, Apple,4,280
6748, Apple,4,270
6749, Google,4,65
6750, Samsung,4,325
6751, Samsung,2,400
6752, Samsung,4,280
6753, Sony,4,100
6754, Sony,4,325
6755, Apple,4,170
6756, Apple,4,220
6757, Apple,4,90
6758, Apple,4,350
6759, Samsung,4,328
6760, Apple,2,150
6761, Apple,4,150
6762, Apple,4,850
6763, Apple,4,425
6764, Apple,4,250
6765, Apple,4,180
6766, Apple,4,450
6767, Samsung,4,150
6768, Apple,4,340
6769, Apple,4,300
6770, Apple,4,90
6771, Apple,4,300
6772, Apple,4,200
6773, Lg,4,90
6774, Samsung,2,180
6775, Apple,4,200
6776, Samsung,4,375
6777, Apple,4,90
6778, Apple,4,850
6779, Apple,4,38
6780, Lg,4,78
6781, Samsung,4,120
6782, Apple,4,150
6783, Apple,4,160
6784, Apple,4,180
6785, Apple,4,50
6786, Lg,4,100
6787, Samsung,4,250
6788, Samsung,4,649
6789, Apple,4,160
6790, Apple,4,175
6791, Apple,4,290
6792, Samsung,4,119
6793, Apple,4,200
6794, Apple,4,300
6795, Apple,4,599
6796, Apple,4,200
6797, Apple,4,240
6798, Apple,4,375
6799, Apple,2,150
6800, Zte,4,35
6801, Apple,4,100
6802, Apple,4,230
6803, Apple,4,320
6804, Apple,2,650
6805, Apple,4,340
6806, Apple,4,440
6807, Lg,4,230
6808, Apple,4,600
6809, Lg,4,200
6810, Apple,4,280
6811, Apple,4,735
6812, Apple,2,600
6813, Google,4,110
6814, Motorola,4,75
6815, Apple,4,350
6816, Apple,4,175
6817, Apple,4,60
6818, Apple,4,140
6819, Apple,4,330
6820, Apple,4,375
6821, Apple,4,600
6822, Apple,4,50
6823, Apple,4,80
6824, Apple,4,110
6825, Apple,4,38
6826, Apple,4,85
6827, Apple,4,220
6828, Samsung,4,250
6829, Apple,4,100
6830, Apple,4,345
6831, Apple,2,150
6832, Apple,4,290
6833, Apple,2,450
6834, Apple,2,150
6835, Apple,2,185
6836, Apple,4,230
6837, Apple,4,270
6838, Lg,4,130
6839, Apple,2,549
6840, Samsung,2,699
6841, Apple,4,240
6842, Apple,4,280
6843, Apple,4,260
6844, Apple,4,850
6845, Apple,4,200
6846, Alcatel,4,45
6847, Apple,4,100
6848, Samsung,2,70
6849, Samsung,4,60
6850, Apple,4,290
6851, Google,4,250
6852, Apple,2,65
6853, Apple,4,250
6854, Apple,4,150
6855, Apple,4,290
6856, Apple,2,290
6857, Apple,4,300
6858, Apple,4,300
6859, Apple,4,180
6860, Apple,2,250
6861, Apple,4,380
6862, Samsung,4,370
6863, Samsung,4,300
6864, Apple,4,350
6865, Apple,4,180
6866, Apple,4,450
6867, Motorola,4,130
6868, Samsung,4,140
6869, Apple,4,375
6870, Motorola,4,75
6871, Samsung,2,100
6872, Apple,4,125
6873, Apple,4,45
6874, Apple,4,150
6875, Lg,4,110
6876, Apple,4,400
6877, Apple,4,85
6878, Apple,4,350
6879, Apple,4,150
6880, Apple,4,125
6881, Apple,4,850
6882, Lg,4,55
6883, Samsung,4,399
6884, Samsung,4,260
6885, Apple,4,160
6886, Apple,4,140
6887, Apple,4,260
6888, Samsung,4,199
6889, Samsung,4,350
6890, Samsung,4,150
6891, Apple,4,340
6892, Samsung,4,240
6893, Apple,4,250
6894, Apple,4,180
6895, Google,4,300
6896, Samsung,4,99
6897, Apple,4,199
6898, Apple,4,299
6899, apple,4,70
6900, Apple,4,155
6901, Apple,4,470
6902, Apple,4,310
6903, Apple,4,400
6904, Samsung,4,280
6905, Samsung,4,340
6906, Apple,4,150
6907, Apple,4,150
6908, Apple,4,180
6909, Apple,4,55
6910, Apple,4,90
6911, Samsung,4,240
6912, Samsung,4,160
6913, Samsung,4,399
6914, Samsung,4,299
6915, Apple,4,280
6916, Apple,4,190
6917, Apple,4,300
6918, Apple,4,180
6919, Apple,2,489
6920, Samsung,4,150
6921, Motorola,4,100
6922, Apple,4,260
6923, Apple,4,300
6924, Apple,4,400
6925, Motorola,4,200
6926, Samsung,4,65
6927, Apple,2,350
6928, Samsung,4,65
6929, Apple,4,830
6930, Apple,4,110
6931, Apple,4,120
6932, Apple,4,610
6933, Apple,2,490
6934, Samsung,4,80
6935, Samsung,4,200
6936, Samsung,1,140
6937, Apple,4,260
6938, Samsung,2,125
6939, Samsung,4,215
6940, Apple,4,75
6941, Apple,4,200
6942, Apple,4,480
6943, Apple,4,350
6944, Apple,2,540
6945, Apple,4,189
6946, Lg,2,60
6947, Apple,4,160
6948, Apple,4,400
6949, Motorola,2,100
6950, Apple,4,300
6951, One Plus,3,75
6952, Apple,2,800
6953, Lg,2,125
6954, Apple,2,800
6955, Apple,4,360
6956, Apple,4,400
6957, Apple,2,200
6958, Apple,2,120
6959, Apple,4,310
6960, Apple,2,550
6961, Apple,2,575
6962, Apple,4,199
6963, Apple,4,400
6964, Samsung,2,350
6965, Apple,4,350
6966, Apple,4,150
6967, Apple,2,95
6968, Apple,4,600
6969, Apple,4,385
6970, Samsung,4,299
6971, Lg,4,410
6972, Apple,4,600
6973, Apple,4,160
6974, Apple,4,875
6975, Apple,4,925
6976, Samsung,4,100
6977, Apple,4,340
6978, Motorola,4,260
6979, Apple,4,280
6980, Lg,4,170
6981, Apple,4,115
6982, Apple,4,300
6983, Apple,4,340
6984, Apple,4,180
6985, Apple,4,180
6986, Apple,4,300
6987, Apple,4,300
6988, Apple,4,300
6989, Apple,4,300
6990, Apple,4,300
6991, Apple,4,200
6992, Apple,2,75
6993, Apple,4,300
6994, Apple,4,825
6995, Apple,4,250
6996, Apple,4,320
6997, Samsung,4,180
6998, Apple,4,180
6999, Apple,4,50
7000, Apple,4,50
7001, Apple,3,200
7002, Apple,4,200
7003, Apple,4,200
7004, Samsung,4,120
7005, Samsung,4,50
7006, Apple,4,75
7007, Apple,4,175
7008, Apple,4,1000
7009, Apple,4,400
7010, Samsung,4,230
7011, Samsung,4,75
7012, Samsung,4,140
7013, Apple,4,150
7014, Apple,4,325
7015, Lg,4,150
7016, Samsung,4,410
7017, Apple,4,160
7018, Apple,4,200
7019, Apple,4,240
7020, Apple,4,779
7021, Apple,4,300
7022, Samsung,4,400
7023, Samsung,4,170
7024, Apple,4,195
7025, Apple,4,385
7026, Apple,4,250
7027, Lg,4,300
7028, Apple,4,260
7029, Samsung,4,875
7030, Alcatel,4,90
7031, Lg,4,130
7032, Lg,4,85
7033, Samsung,4,210
7034, Samsung,4,140
7035, Samsung,4,115
7036, Samsung,4,250
7037, Samsung,4,300
7038, Blackberry,4,130
7039, Apple,4,330
7040, Motorola,4,450
7041, Apple,2,150
7042, Apple,4,325
7043, Lg,4,140
7044, Apple,4,260
7045, Apple,4,150
7046, Samsung,4,180
7047, Samsung,4,350
7048, Samsung,4,60
7049, Apple,4,790
7050, Lg,4,120
7051, Apple,4,200
7052, Apple,2,550
7053, Samsung,4,440
7054, Apple,4,800
7055, Apple,4,725
7056, Apple,4,200
7057, Samsung,4,380
7058, Apple,4,380
7059, Apple,4,430
7060, Apple,4,875
7061, Motorola,4,35
7062, Apple,4,425
7063, Apple,4,320
7064, Samsung,4,250
7065, Apple,4,170
7066, Apple,4,425
7067, Apple,4,450
7068, Apple,4,970
7069, Apple,4,400
7070, Apple,4,100
7071, Apple,2,240
7072, Apple,4,50
7073, Apple,4,260
7074, Lg,4,120
7075, Samsung,2,90
7076, Apple,4,300
7077, Google,4,380
7078, Samsung,4,320
7079, Samsung,2,50
7080, Samsung,4,475
7081, Apple,2,200
7082, Apple,4,750
7083, Apple,2,180
7084, Apple,4,370
7085, Apple,4,280
7086, Apple,4,85
7087, Apple,4,110
7088, Apple,3,450
7089, Samsung,4,620
7090, Lg,4,215
7091, Apple,4,600
7092, Samsung,4,800
7093, Samsung,4,800
7094, Samsung,4,800
7095, Samsung,4,800
7096, Samsung,4,800
7097, Samsung,4,800
7098, Samsung,4,800
7099, Apple,4,350
7100, Apple,4,330
7101, Samsung,4,750
7102, Apple,4,320
7103, Apple,4,300
7104, Samsung,2,75
7105, Samsung,4,300
7106, Apple,4,135
7107, Apple,4,135
7108, Apple,3,60
7109, Apple,4,360
7110, Apple,4,245
7111, Apple,2,125
7112, Lg,4,145
7113, Lg,2,340
7114, Motorola,4,135
7115, Samsung,4,245
7116, Samsung,4,320
7117, Lg,4,35
7118, Apple,4,350
7119, Motorola,4,35
7120, Lg,4,160
7121, Apple,4,250
7122, Nokia,2,149
7123, Apple,4,80
7124, Apple,2,500
7125, Samsung,4,60
7126, Apple,4,325
7127, Apple,4,160
7128, Apple,2,500
7129, Apple,4,550
7130, Apple,4,160
7131, Motorola,4,110
7132, Apple,4,329
7133, Apple,4,280
7134, Apple,3,90
7135, Apple,4,875
7136, Google,4,375
7137, Nokia,4,250
7138, Apple,4,100
7139, Samsung,4,250
7140, Apple,4,540
7141, Apple,4,550
7142, Samsung,4,315
7143, Samsung,4,400
7144, Apple,4,1085
7145, Apple,4,200
7146, Apple,4,200
7147, Apple,4,300
7148, Samsung,4,275
7149, Apple,4,250
7150, Apple,4,300
7151, Apple,4,400
7152, Samsung,4,775
7153, Apple,4,180
7154, Apple,4,250
7155, Apple,4,349
7156, Samsung,4,349
7157, Samsung,4,315
7158, Samsung,4,130
7159, Apple,4,260
7160, Apple,2,220
7161, Apple,4,150
7162, Apple,4,370
7163, Apple,2,540
7164, Apple,3,450
7165, Apple,4,180
7166, Apple,4,700
7167, Blackberry,4,35
7168, Apple,4,340
7169, Apple,4,250
7170, Blackberry,4,50
7171, Casio,2,80
7172, Apple,4,350
7173, Apple,4,600
7174, One Plus,4,330
7175, Apple,2,300
7176, Apple,4,360
7177, Apple,4,575
7178, Apple,4,69
7179, Apple,4,600
7180, Apple,4,600
7181, Apple,2,100
7182, Apple,4,150
7183, Apple,4,340
7184, Samsung,4,100
7185, Apple,4,320
7186, Apple,4,500
7187, Samsung,4,50
7188, Apple,4,180
7189, Apple,4,210
7190, Apple,4,700
7191, Apple,4,100
7192, Samsung,2,200
7193, Apple,4,260
7194, Samsung,4,410
7195, Apple,2,625
7196, Apple,4,750
7197, Apple,4,650
7198, Apple,4,600
7199, Apple,2,140
7200, Apple,4,160
7201, Apple,2,250
7202, Apple,3,45
7203, Apple,4,375
7204, Samsung,4,230
7205, Apple,4,675
7206, Apple,4,160
7207, Samsung,4,120
7208, Apple,4,140
7209, Apple,4,170
7210, Apple,4,120
7211, Apple,2,60
7212, Apple,4,260
7213, Samsung,4,150
7214, Apple,4,400
7215, Apple,4,150
7216, Motorola,4,125
7217, Apple,4,150
7218, Apple,4,160
7219, Apple,4,150
7220, Apple,4,650
7221, Apple,4,85
7222, Google,4,300
7223, Samsung,4,200
7224, Apple,4,200
7225, Apple,4,140
7226, Apple,4,150
7227, Apple,2,720
7228, Apple,4,280
7229, Apple,4,200
7230, Apple,4,200
7231, Samsung,2,310
7232, Lg,4,40
7233, Samsung,4,100
7234, Apple,4,100
7235, Apple,4,160
7236, Samsung,2,150
7237, Apple,4,170
7238, Apple,4,300
7239, Samsung,2,400
7240, Apple,4,115
7241, Apple,4,150
7242, Apple,4,620
7243, Apple,4,350
7244, Samsung,4,40
7245, Apple,4,139
7246, Apple,4,280
7247, Apple,4,400
7248, Apple,4,400
7249, Samsung,4,139
7250, Lg,4,129
7251, Samsung,4,900
7252, Motorola,4,95
7253, Apple,4,140
7254, Google,4,360
7255, Lg,4,120
7256, Apple,4,200
7257, Apple,4,380
7258, Apple,4,275
7259, Apple,4,210
7260, Apple,4,160
7261, Samsung,4,100
7262, Samsung,2,110
7263, Samsung,4,150
7264, Samsung,4,350
7265, Apple,2,750
7266, Samsung,4,97
7267, Google,4,200
7268, Samsung,2,150
7269, Apple,4,450
7270, Apple,4,100
7271, Apple,4,140
7272, Apple,4,80
7273, Apple,4,90
7274, Motorola,4,160
7275, Apple,4,330
7276, Apple,4,225
7277, Apple,4,225
7278, Apple,4,300
7279, Apple,4,225
7280, Sony,4,120
7281, Apple,4,110
7282, Apple,4,408
7283, Lg,4,175
7284, Apple,4,199
7285, Apple,4,80
7286, Apple,4,711
7287, Samsung,4,380
7288, Apple,4,300
7289, Apple,4,650
7290, Apple,4,250
7291, Apple,4,300
7292, Lg,4,50
7293, Samsung,4,300
7294, Apple,4,900
7295, Samsung,4,300
7296, Apple,2,50
7297, Apple,4,300
7298, Apple,3,600
7299, Samsung,4,175
7300, Apple,4,500
7301, Lg,4,125
7302, Samsung,4,730
7303, Apple,4,300
7304, Apple,4,100
7305, Apple,4,699
7306, Motorola,4,50
7307, Asus,4,450
7308, Apple,4,350
7309, Apple,4,325
7310, Apple,4,350
7311, Apple,2,230
7312, Apple,4,700
7313, Blackberry,4,40
7314, Lg,4,35
7315, Sony,4,175
7316, Apple,4,900
7317, Samsung,4,420
7318, Apple,4,140
7319, Apple,4,140
7320, Apple,4,199
7321, Apple,4,70
7322, Apple,4,240
7323, Apple,4,100
7324, Samsung,3,275
7325, Samsung,4,140
7326, Samsung,4,240
7327, Samsung,4,125
7328, Samsung,4,425
7329, Apple,4,275
7330, Samsung,4,300
7331, Apple,4,250
7332, Apple,3,40
7333, Apple,2,45
7334, Apple,4,50
7335, Lg,2,60
7336, Samsung,2,75
7337, Samsung,4,140
7338, Apple,4,75
7339, Apple,4,235
7340, Apple,4,265
7341, Apple,4,150
7342, Samsung,3,150
7343, Apple,4,400
7344, Apple,4,180
7345, Apple,4,200
7346, Apple,4,140
7347, Apple,4,365
7348, Apple,4,425
7349, Apple,4,325
7350, Apple,4,400
7351, Samsung,4,40
7352, Apple,4,280
7353, Samsung,4,250
7354, Apple,4,375
7355, Apple,4,260
7356, Apple,4,300
7357, Apple,4,780
7358, Samsung,4,55
7359, Apple,4,250
7360, Samsung,4,200
7361, Apple,4,140
7362, Apple,2,625
7363, Apple,4,900
7364, Apple,4,750
7365, Apple,5,450
7366, Samsung,4,400
7367, Samsung,4,425
7368, Apple,4,150
7369, Apple,4,140
7370, Apple,4,150
7371, Apple,4,150
7372, Htc,4,150
7373, Samsung,4,220
7374, Samsung,4,360
7375, Samsung,4,410
7376, Apple,4,125
7377, Apple,4,185
7378, Motorola,4,150
7379, Samsung,4,160
7380, Apple,4,275
7381, Apple,4,250
7382, Lg,4,35
7383, Apple,4,135
7384, Lg,4,120
7385, Lg,4,120
7386, Apple,4,300
7387, Apple,4,200
7388, Apple,4,345
7389, Apple,4,345
7390, Apple,4,200
7391, Apple,4,699
7392, Apple,4,275
7393, Apple,4,730
7394, Apple,4,369
7395, Apple,4,160
7396, Apple,2,700
7397, Apple,2,710
7398, Samsung,4,180
7399, Samsung,4,300
7400, Apple,2,703
7401, Samsung,4,350
7402, Apple,2,150
7403, Apple,2,125
7404, Motorola,2,400
7405, Apple,2,220
7406, Apple,4,300
7407, Motorola,4,60
7408, Samsung,4,950
7409, Apple,4,595
7410, Samsung,4,375
7411, Motorola,4,80
7412, Apple,4,130
7413, Apple,4,300
7414, Apple,4,170
7415, Apple,2,135
7416, Apple,4,750
7417, Apple,4,140
7418, Apple,4,120
7419, Apple,4,130
7420, Apple,4,240
7421, Apple,4,120
7422, Apple,4,220
7423, Samsung,4,775
7424, Motorola,3,40
7425, Apple,4,380
7426, Apple,4,400
7427, Apple,4,950
7428, Apple,4,400
7429, Samsung,4,280
7430, Samsung,4,325
7431, Apple,4,150
7432, Apple,4,295
7433, Samsung,4,325
7434, Apple,4,400
7435, Apple,4,165
7436, Apple,4,370
7437, Samsung,2,250
7438, Samsung,4,90
7439, Motorola,4,150
7440, Apple,4,220
7441, Apple,4,350
7442, Samsung,4,350
7443, Motorola,4,40
7444, Apple,4,75
7445, Samsung,4,150
7446, Lg,4,120
7447, Lg,4,110
7448, Lg,4,55
7449, Samsung,4,175
7450, Samsung,4,225
7451, Samsung,4,55
7452, Apple,4,150
7453, Apple,3,140
7454, Apple,4,425
7455, Blackberry,4,225
7456, Samsung,4,195
7457, Apple,4,200
7458, Lg,4,150
7459, Samsung,2,449
7460, Samsung,4,40
7461, Samsung,4,49
7462, Apple,4,85
7463, Apple,4,150
7464, Apple,4,800
7465, Apple,4,880
7466, Samsung,4,280
7467, Apple,4,250
7468, Apple,4,550
7469, Apple,4,50
7470, Apple,4,60
7471, Apple,4,550
7472, Samsung,4,400
7473, Blackberry,4,225
7474, Samsung,4,350
7475, Samsung,2,50
7476, Apple,4,800
7477, Htc,2,65
7478, Apple,4,199
7479, Apple,4,350
7480, Apple,3,160
7481, Samsung,4,150
7482, Apple,4,300
7483, Samsung,4,200
7484, Apple,4,250
7485, Samsung,4,440
7486, Samsung,2,190
7487, Apple,4,369
7488, Alcatel,4,50
7489, Google,4,300
7490, Samsung,4,279
7491, Samsung,4,290
7492, Apple,4,220
7493, Apple,4,80
7494, Apple,4,100
7495, Apple,4,390
7496, Apple,2,100
7497, Apple,4,480
7498, Apple,2,239
7499, Apple,4,150
7500, Samsung,4,375
7501, Apple,4,95
7502, Apple,2,150
7503, Apple,4,229
7504, Apple,4,400
7505, Apple,4,400
7506, Google,4,400
7507, Samsung,4,240
7508, Samsung,4,400
7509, Samsung,4,700
7510, Samsung,4,380
7511, Apple,4,229
7512, Apple,4,275
7513, Apple,4,170
7514, Apple,3,450
7515, Samsung,4,190
7516, Samsung,4,400
7517, Samsung,4,280
7518, Apple,4,229
7519, Samsung,4,950
7520, Apple,4,199
7521, Apple,4,400
